address,number,street,unit,city,state,zip,latitude,longitude,residential_proof,nearest_parcel_land_use,distance_m,parcel_id
"3585 TORWOOD DR, Columbus, OH, 43232",3585,TORWOOD DR,,Columbus,OH,43232,39.903786,-82.862864,nearest parcel (within 18m) LANDUSE 510,510,18.0,180-003232
"3608 TORWOOD RD, Columbus, OH, 43232",3608,TORWOOD RD,,Columbus,OH,43232,39.9034742,-82.8623883,nearest parcel (within 12m) LANDUSE 510,510,12.3,180-003218
"5054 CHATTERTON RD APT 11, Columbus, OH, 43232",5054,CHATTERTON RD,APT 11,Columbus,OH,43232,39.9159713,-82.8606103,nearest parcel (within 31m) LANDUSE 510,510,31.1,260-000391
"5054 CHATTERTON RD APT 1, Columbus, OH, 43232",5054,CHATTERTON RD,APT 1,Columbus,OH,43232,39.9159713,-82.8606103,nearest parcel (within 31m) LANDUSE 510,510,31.1,260-000391
"3448 WINCHESTER PIKE, Columbus, OH, 43232",3448,WINCHESTER PIKE,,Columbus,OH,43232,39.907467,-82.89807,nearest parcel (within 15m) LANDUSE 510,510,15.3,180-000897
"5552 SEDALIA DR, Columbus, OH, 43232",5552,SEDALIA DR,,Columbus,OH,43232,39.9070423,-82.8631413,nearest parcel (within 56m) LANDUSE 510,510,56.0,180-003161
"5113 SEDALIA DR, Columbus, OH, 43232",5113,SEDALIA DR,,Columbus,OH,43232,39.9071791,-82.8641793,nearest parcel (within 17m) LANDUSE 510,510,16.9,180-003303
"3574 TORWOOD RD, Columbus, OH, 43232",3574,TORWOOD RD,,Columbus,OH,43232,39.9041218,-82.8625771,nearest parcel (within 16m) LANDUSE 510,510,16.1,180-003234
"3439 LATONIA RD, Columbus, OH, 43232",3439,LATONIA RD,,Columbus,OH,43232,39.9070998,-82.8620258,nearest parcel (within 31m) LANDUSE 510,510,31.4,180-003699
"3407 OLDE CAPE W, Columbus, OH, 43232",3407,OLDE CAPE W,,Columbus,OH,43232,39.9079776,-82.8627861,nearest parcel (within 49m) LANDUSE 510,510,48.7,180-004095
"3533 TORWOOD RD, Columbus, OH, 43232",3533,TORWOOD RD,,Columbus,OH,43232,39.9046065,-82.8633175,nearest parcel (within 23m) LANDUSE 510,510,23.0,180-003248
"5590 SEDALIA DR, Columbus, OH, 43232",5590,SEDALIA DR,,Columbus,OH,43232,39.9068078,-82.8623665,nearest parcel (within 34m) LANDUSE 510,510,33.7,180-003696
"3225 PORTMAN RD, Columbus, OH, 43232",3225,PORTMAN RD,,Columbus,OH,43232,39.911304,-82.8546328,nearest parcel (within 23m) LANDUSE 510,510,23.5,180-004507
"5040 CHATTERTON RD APT 9, Columbus, OH, 43232",5040,CHATTERTON RD,APT 9,Columbus,OH,43232,39.9157914,-82.8607128,nearest parcel (within 38m) LANDUSE 510,510,37.9,260-000390
"0 HARBOR BLVD, Columbus, OH, 43232",0,HARBOR BLVD,,Columbus,OH,43232,39.9018388,-82.8649854,nearest parcel (within 56m) LANDUSE 510,510,55.5,180-002046
"5054 CHATTERTON RD APT 8, Columbus, OH, 43232",5054,CHATTERTON RD,APT 8,Columbus,OH,43232,39.9159713,-82.8606103,nearest parcel (within 31m) LANDUSE 510,510,31.1,260-000391
"5054 CHATTERTON RD APT 2, Columbus, OH, 43232",5054,CHATTERTON RD,APT 2,Columbus,OH,43232,39.9159713,-82.8606103,nearest parcel (within 31m) LANDUSE 510,510,31.1,260-000391
"5040 CHATTERTON RD APT 7, Columbus, OH, 43232",5040,CHATTERTON RD,APT 7,Columbus,OH,43232,39.9157914,-82.8607128,nearest parcel (within 38m) LANDUSE 510,510,37.9,260-000390
"4996 CHATTERTON RD APT 10, Columbus, OH, 43232",4996,CHATTERTON RD,APT 10,Columbus,OH,43232,39.9161373,-82.8623937,nearest parcel (within 45m) LANDUSE 510,510,44.7,260-000404
"4996 CHATTERTON RD APT 5, Columbus, OH, 43232",4996,CHATTERTON RD,APT 5,Columbus,OH,43232,39.9161373,-82.8623937,nearest parcel (within 45m) LANDUSE 510,510,44.7,260-000404
"5040 CHATTERTON RD APT 3, Columbus, OH, 43232",5040,CHATTERTON RD,APT 3,Columbus,OH,43232,39.9157914,-82.8607128,nearest parcel (within 38m) LANDUSE 510,510,37.9,260-000390
"5040 CHATTERTON RD APT 5, Columbus, OH, 43232",5040,CHATTERTON RD,APT 5,Columbus,OH,43232,39.9157914,-82.8607128,nearest parcel (within 38m) LANDUSE 510,510,37.9,260-000390
"4996 CHATTERTON RD APT 12, Columbus, OH, 43232",4996,CHATTERTON RD,APT 12,Columbus,OH,43232,39.9161373,-82.8623937,nearest parcel (within 45m) LANDUSE 510,510,44.7,260-000404
"4996 CHATTERTON RD APT 3, Columbus, OH, 43232",4996,CHATTERTON RD,APT 3,Columbus,OH,43232,39.9161373,-82.8623937,nearest parcel (within 45m) LANDUSE 510,510,44.7,260-000404
"4513 GERLING BLVD, Columbus, OH, 43232",4513,GERLING BLVD,,Columbus,OH,43232,39.9093571,-82.8820537,nearest parcel (within 8m) LANDUSE 510,510,8.4,180-000293
"5040 CHATTERTON RD APT 8, Columbus, OH, 43232",5040,CHATTERTON RD,APT 8,Columbus,OH,43232,39.9157914,-82.8607128,nearest parcel (within 38m) LANDUSE 510,510,37.9,260-000390
"4996 CHATTERTON RD APT 4, Columbus, OH, 43232",4996,CHATTERTON RD,APT 4,Columbus,OH,43232,39.9161373,-82.8623937,nearest parcel (within 45m) LANDUSE 510,510,44.7,260-000404
"3465 LATONIA RD, Columbus, OH, 43232",3465,LATONIA RD,,Columbus,OH,43232,39.9066113,-82.8624261,nearest parcel (within 25m) LANDUSE 510,510,24.8,180-003695
"5054 CHATTERTON RD APT 6, Columbus, OH, 43232",5054,CHATTERTON RD,APT 6,Columbus,OH,43232,39.9159713,-82.8606103,nearest parcel (within 31m) LANDUSE 510,510,31.1,260-000391
"5054 CHATTERTON RD APT 4, Columbus, OH, 43232",5054,CHATTERTON RD,APT 4,Columbus,OH,43232,39.9159713,-82.8606103,nearest parcel (within 31m) LANDUSE 510,510,31.1,260-000391
"4996 CHATTERTON RD APT 6, Columbus, OH, 43232",4996,CHATTERTON RD,APT 6,Columbus,OH,43232,39.9161373,-82.8623937,nearest parcel (within 45m) LANDUSE 510,510,44.7,260-000404
"4996 CHATTERTON RD APT 8, Columbus, OH, 43232",4996,CHATTERTON RD,APT 8,Columbus,OH,43232,39.9161373,-82.8623937,nearest parcel (within 45m) LANDUSE 510,510,44.7,260-000404
"3303 WINCHESTER PIKE, Columbus, OH, 43232",3303,WINCHESTER PIKE,,Columbus,OH,43232,39.9084459,-82.9016331,nearest parcel (within 12m) LANDUSE 511,511,12.2,180-000867
"3857 NOE BIXBY RD, Columbus, OH, 43232",3857,NOE BIXBY RD,,Columbus,OH,43232,39.8985271,-82.8728734,nearest parcel (within 35m) LANDUSE 510,510,34.9,180-001240
"5117 SEDALIA DR, Columbus, OH, 43232",5117,SEDALIA DR,,Columbus,OH,43232,39.9071086,-82.8640684,nearest parcel (within 6m) LANDUSE 510,510,6.1,180-003303
"5176 OLDE CAPE N, Columbus, OH, 43232",5176,OLDE CAPE N,,Columbus,OH,43232,39.9078445,-82.8620725,nearest parcel (within 34m) LANDUSE 510,510,34.2,180-004179
"5192 OLDE CAPE N, Columbus, OH, 43232",5192,OLDE CAPE N,,Columbus,OH,43232,39.9077297,-82.8618865,nearest parcel (within 30m) LANDUSE 510,510,30.2,180-004180
"3582 TORWOOD RD, Columbus, OH, 43232",3582,TORWOOD RD,,Columbus,OH,43232,39.9039904,-82.8625194,nearest parcel (within 15m) LANDUSE 510,510,15.4,180-003233
"4996 CHATTERTON RD APT 9, Columbus, OH, 43232",4996,CHATTERTON RD,APT 9,Columbus,OH,43232,39.9161373,-82.8623937,nearest parcel (within 45m) LANDUSE 510,510,44.7,260-000404
"5054 CHATTERTON RD APT 10, Columbus, OH, 43232",5054,CHATTERTON RD,APT 10,Columbus,OH,43232,39.9159713,-82.8606103,nearest parcel (within 31m) LANDUSE 510,510,31.1,260-000391
"3520 TORWOOD RD, Columbus, OH, 43232",3520,TORWOOD RD,,Columbus,OH,43232,39.9049924,-82.8632339,nearest parcel (within 9m) LANDUSE 510,510,9.1,180-003240
"4734 WINCHESTER PIKE, Columbus, OH, 43232",4734,WINCHESTER PIKE,,Columbus,OH,43232,39.8966824,-82.8742998,nearest parcel (within 27m) LANDUSE 510,510,27.1,180-001233
"3449 LATONIA RD, Columbus, OH, 43232",3449,LATONIA RD,,Columbus,OH,43232,39.9070113,-82.8622357,nearest parcel (within 39m) LANDUSE 510,510,38.7,180-003698
"3019 WINCHESTER PIKE, Columbus, OH, 43232",3019,WINCHESTER PIKE,,Columbus,OH,43232,39.9118661,-82.9087256,nearest parcel (within 10m) LANDUSE 510,510,10.4,180-001269
"3427 BRANDONBURY WAY, Columbus, OH, 43232",3427,BRANDONBURY WAY,,Columbus,OH,43232,39.9061337,-82.8727502,nearest parcel (within 17m) LANDUSE 510,510,16.7,180-005155
"3599 WATKINS RD, Columbus, OH, 43232",3599,WATKINS RD,,Columbus,OH,43232,39.9074687,-82.901984,nearest parcel (within 11m) LANDUSE 511,511,10.8,180-000387
"5191 RUTLEDGE DR N, Columbus, OH, 43232",5191,RUTLEDGE DR N,,Columbus,OH,43232,39.9136438,-82.8584022,nearest parcel (within 15m) LANDUSE 510,510,15.3,180-004215
"3453 LATONIA RD, Columbus, OH, 43232",3453,LATONIA RD,,Columbus,OH,43232,39.9069164,-82.8622281,nearest parcel (within 32m) LANDUSE 510,510,31.5,180-003697
"3215 PORTMAN RD, Columbus, OH, 43232",3215,PORTMAN RD,,Columbus,OH,43232,39.9114588,-82.8547013,nearest parcel (within 18m) LANDUSE 510,510,17.7,180-004503
"5020 ZIMMER DR, Columbus, OH, 43232",5020,ZIMMER DR,,Columbus,OH,43232,39.903668,-82.8681317,nearest parcel (within 13m) LANDUSE 510,510,12.6,180-003403
"5584 SEDALIA DR, Columbus, OH, 43232",5584,SEDALIA DR,,Columbus,OH,43232,39.9066517,-82.8625047,nearest parcel (within 32m) LANDUSE 510,510,32.2,180-003695
"3053 WINCHESTER PIKE, Columbus, OH, 43232",3053,WINCHESTER PIKE,,Columbus,OH,43232,39.9110943,-82.9071668,nearest parcel (within 12m) LANDUSE 510,510,12.0,180-001274
"3625 TORWOOD RD, Columbus, OH, 43232",3625,TORWOOD RD,,Columbus,OH,43232,39.9032311,-82.8628718,nearest parcel (within 14m) LANDUSE 510,510,14.4,180-003229
"3193 WINCHESTER PIKE, Columbus, OH, 43232",3193,WINCHESTER PIKE,,Columbus,OH,43232,39.9088295,-82.9030399,nearest parcel (within 18m) LANDUSE 511,511,17.7,180-003838
"3512 TORWOOD RD, Columbus, OH, 43232",3512,TORWOOD RD,,Columbus,OH,43232,39.9050853,-82.8633877,nearest parcel (within 8m) LANDUSE 510,510,7.8,180-003240
"5040 CHATTERTON RD APT 12, Columbus, OH, 43232",5040,CHATTERTON RD,APT 12,Columbus,OH,43232,39.9157914,-82.8607128,nearest parcel (within 38m) LANDUSE 510,510,37.9,260-000390
"4996 CHATTERTON RD APT 11, Columbus, OH, 43232",4996,CHATTERTON RD,APT 11,Columbus,OH,43232,39.9161373,-82.8623937,nearest parcel (within 45m) LANDUSE 510,510,44.7,260-000404
"5040 CHATTERTON RD APT 1, Columbus, OH, 43232",5040,CHATTERTON RD,APT 1,Columbus,OH,43232,39.9157914,-82.8607128,nearest parcel (within 38m) LANDUSE 510,510,37.9,260-000390
"5054 CHATTERTON RD APT 5, Columbus, OH, 43232",5054,CHATTERTON RD,APT 5,Columbus,OH,43232,39.9159713,-82.8606103,nearest parcel (within 31m) LANDUSE 510,510,31.1,260-000391
"5040 CHATTERTON RD APT 10, Columbus, OH, 43232",5040,CHATTERTON RD,APT 10,Columbus,OH,43232,39.9157914,-82.8607128,nearest parcel (within 38m) LANDUSE 510,510,37.9,260-000390
"5054 CHATTERTON RD APT 9, Columbus, OH, 43232",5054,CHATTERTON RD,APT 9,Columbus,OH,43232,39.9159713,-82.8606103,nearest parcel (within 31m) LANDUSE 510,510,31.1,260-000391
"4996 CHATTERTON RD APT 2, Columbus, OH, 43232",4996,CHATTERTON RD,APT 2,Columbus,OH,43232,39.9161373,-82.8623937,nearest parcel (within 45m) LANDUSE 510,510,44.7,260-000404
"5040 CHATTERTON RD APT 6, Columbus, OH, 43232",5040,CHATTERTON RD,APT 6,Columbus,OH,43232,39.9157914,-82.8607128,nearest parcel (within 38m) LANDUSE 510,510,37.9,260-000390
"3815 KIMBERLY PKWY N, Columbus, OH, 43232",3815,KIMBERLY PKWY N,,Columbus,OH,43232,39.9220816,-82.8947879,nearest parcel (within 6m) LANDUSE 550,550,5.7,010-209616
"3699 MATHENA WAY, Columbus, OH, 43232",3699,MATHENA WAY,,Columbus,OH,43232,39.9121238,-82.8990841,nearest parcel (within 15m) LANDUSE 510,510,14.9,530-246842
"5608 TINLEY PARK, Columbus, OH, 43232",5608,TINLEY PARK,,Columbus,OH,43232,39.9119561,-82.8460111,nearest parcel (within 28m) LANDUSE 510,510,27.9,010-254369
"5410 YORKSHIRE TERRACE DR C, Columbus, OH, 43232",5410,YORKSHIRE TERRACE DR,C,Columbus,OH,43232,39.9450934,-82.8507577,nearest parcel (within 25m) LANDUSE 510,510,25.1,010-127165
"2419 KIMBERLY PKWY N, Columbus, OH, 43232",2419,KIMBERLY PKWY N,,Columbus,OH,43232,39.9251331,-82.8888247,nearest parcel (within 58m) LANDUSE 520,520,57.8,010-182220
"82 LITTLE BROOK WAY, Columbus, OH, 43232",82,LITTLE BROOK WAY,,Columbus,OH,43232,39.9445072,-82.8413743,nearest parcel (within 20m) LANDUSE 520,520,20.1,010-180563
"3458 WESTPOINT DR, Columbus, OH, 43232",3458,WESTPOINT DR,,Columbus,OH,43232,39.9190176,-82.9043484,nearest parcel (within 5m) LANDUSE 510,510,4.9,010-172686
"3084 ROTUNDA CT S, Columbus, OH, 43232",3084,ROTUNDA CT S,,Columbus,OH,43232,39.9259342,-82.9104656,nearest parcel (within 14m) LANDUSE 520,520,14.2,010-138200
"552 LITTLE BROOK WAY, Columbus, OH, 43232",552,LITTLE BROOK WAY,,Columbus,OH,43232,39.9445072,-82.8413743,nearest parcel (within 20m) LANDUSE 520,520,20.1,010-180563
"2318 RANDY CT, Columbus, OH, 43232",2318,RANDY CT,,Columbus,OH,43232,39.9246949,-82.8976583,nearest parcel (within 59m) LANDUSE 520,520,59.5,010-149976
"854 LITTLE BROOK WAY, Columbus, OH, 43232",854,LITTLE BROOK WAY,,Columbus,OH,43232,39.9445072,-82.8413743,nearest parcel (within 20m) LANDUSE 520,520,20.1,010-180563
"5419 LONSDALE PL S UNIT D, Columbus, OH, 43232",5419,LONSDALE PL S,UNIT D,Columbus,OH,43232,39.9415832,-82.849855,nearest parcel (within 45m) LANDUSE 520,520,45.4,010-127451
"1810 NOE-BIXBY RD, Columbus, OH, 43232",1810,NOE-BIXBY RD,,Columbus,OH,43232,39.9395844,-82.860419,nearest parcel (within 59m) LANDUSE 510,510,59.2,010-127360
"2706 MAYWOOD RD, Columbus, OH, 43232",2706,MAYWOOD RD,,Columbus,OH,43232,39.9220352,-82.8583833,nearest parcel (within 6m) LANDUSE 510,510,6.0,010-133246
"2251 SUNSHINE PL, Columbus, OH, 43232",2251,SUNSHINE PL,,Columbus,OH,43232,39.9269754,-82.8909505,nearest parcel (within 18m) LANDUSE 520,520,17.8,010-182210
"64 LITTLE BROOK WAY, Columbus, OH, 43232",64,LITTLE BROOK WAY,,Columbus,OH,43232,39.9445072,-82.8413743,nearest parcel (within 20m) LANDUSE 520,520,20.1,010-180563
"2144 RIVERDALE SQ W, Columbus, OH, 43232",2144,RIVERDALE SQ W,,Columbus,OH,43232,39.9282615,-82.9001472,nearest parcel (within 18m) LANDUSE 511,511,18.3,010-118559
"1424 IDLEWILD DR, Columbus, OH, 43232",1424,IDLEWILD DR,,Columbus,OH,43232,39.9507245,-82.8313701,nearest parcel (within 4m) LANDUSE 510,510,4.3,550-155932
"776 LITTLE BROOK WAY, Columbus, OH, 43232",776,LITTLE BROOK WAY,,Columbus,OH,43232,39.9445072,-82.8413743,nearest parcel (within 20m) LANDUSE 520,520,20.1,010-180563
"1765 SUNAPPLE WAY, Columbus, OH, 43232",1765,SUNAPPLE WAY,,Columbus,OH,43232,39.9443992,-82.8436027,nearest parcel (within 4m) LANDUSE 551,551,4.2,010-186892
"2318 SUNSHINE PL, Columbus, OH, 43232",2318,SUNSHINE PL,,Columbus,OH,43232,39.9264812,-82.8903757,nearest parcel (within 10m) LANDUSE 520,520,10.4,010-182213
"5767 HALLRIDGE CIR, Columbus, OH, 43232",5767,HALLRIDGE CIR,,Columbus,OH,43232,39.9478571,-82.843948,nearest parcel (within 13m) LANDUSE 550,550,13.1,010-183166
"3515 PETZINGER RD, Columbus, OH, 43232",3515,PETZINGER RD,,Columbus,OH,43232,39.9269684,-82.899657,nearest parcel (within 7m) LANDUSE 510,510,7.2,010-149593
"888 LITTLE BROOK WAY, Columbus, OH, 43232",888,LITTLE BROOK WAY,,Columbus,OH,43232,39.9445072,-82.8413743,nearest parcel (within 20m) LANDUSE 520,520,20.1,010-180563
"5347 YORKSHIRE VILLAGE LN, Columbus, OH, 43232",5347,YORKSHIRE VILLAGE LN,,Columbus,OH,43232,39.9450203,-82.8526114,nearest parcel (within 15m) LANDUSE 550,550,14.9,010-145295
"3452 WINCHESTER BEND DR, Columbus, OH, 43232",3452,WINCHESTER BEND DR,,Columbus,OH,43232,39.9025468,-82.8908419,nearest parcel (within 16m) LANDUSE 553,553,16.5,530-308908
"5933 LITTLE BROOK WAY, Columbus, OH, 43232",5933,LITTLE BROOK WAY,,Columbus,OH,43232,39.9445059,-82.8409543,nearest parcel (within 16m) LANDUSE 520,520,15.7,010-180563
"2510 KIMBERLY PKWY E UNIT 304, Columbus, OH, 43232",2510,KIMBERLY PKWY E,UNIT 304,Columbus,OH,43232,39.9224616,-82.8845706,nearest parcel (within 38m) LANDUSE 552,552,37.7,010-191613
"538 LITTLE BROOK WAY, Columbus, OH, 43232",538,LITTLE BROOK WAY,,Columbus,OH,43232,39.9445072,-82.8413743,nearest parcel (within 20m) LANDUSE 520,520,20.1,010-180563
"4770 LARAINE CT 204, Columbus, OH, 43232",4770,LARAINE CT,204,Columbus,OH,43232,39.9205694,-82.8645522,nearest parcel (within 47m) LANDUSE 510,510,46.9,530-139772
"522 LITTLE BROOK WAY, Columbus, OH, 43232",522,LITTLE BROOK WAY,,Columbus,OH,43232,39.9445072,-82.8413743,nearest parcel (within 20m) LANDUSE 520,520,20.1,010-180563
"5912 LITTLE BROOK WAY, Columbus, OH, 43232",5912,LITTLE BROOK WAY,,Columbus,OH,43232,39.9451801,-82.8413214,nearest parcel (within 11m) LANDUSE 520,520,11.1,010-180574
"3015 ROTUNDA CT S, Columbus, OH, 43232",3015,ROTUNDA CT S,,Columbus,OH,43232,39.9257339,-82.9125515,nearest parcel (within 28m) LANDUSE 510,510,27.9,010-138246
"2714 BRANDY DR 104, Columbus, OH, 43232",2714,BRANDY DR,104,Columbus,OH,43232,39.9216838,-82.8630034,nearest parcel (within 39m) LANDUSE 510,510,39.4,530-139705
"68 LITTLE BROOK WAY, Columbus, OH, 43232",68,LITTLE BROOK WAY,,Columbus,OH,43232,39.9445072,-82.8413743,nearest parcel (within 20m) LANDUSE 520,520,20.1,010-180563
"470 LITTLE BROOK WAY, Columbus, OH, 43232",470,LITTLE BROOK WAY,,Columbus,OH,43232,39.9445072,-82.8413743,nearest parcel (within 20m) LANDUSE 520,520,20.1,010-180563
"2920 SAXON CT, Columbus, OH, 43232",2920,SAXON CT,,Columbus,OH,43232,39.9116386,-82.9142167,nearest parcel (within 10m) LANDUSE 510,510,10.3,530-148844
"392 LITTLE BROOK WAY, Columbus, OH, 43232",392,LITTLE BROOK WAY,,Columbus,OH,43232,39.9445072,-82.8413743,nearest parcel (within 20m) LANDUSE 520,520,20.1,010-180563
"5800 HALLRIDGE CIR, Columbus, OH, 43232",5800,HALLRIDGE CIR,,Columbus,OH,43232,39.9481124,-82.8430076,nearest parcel (within 7m) LANDUSE 550,550,7.1,010-183222
"2938 THORNELL WAY, Columbus, OH, 43232",2938,THORNELL WAY,,Columbus,OH,43232,39.9189275,-82.8469922,nearest parcel (within 18m) LANDUSE 510,510,18.1,010-169471
"5838 HALLRIDGE CIR, Columbus, OH, 43232",5838,HALLRIDGE CIR,,Columbus,OH,43232,39.9477529,-82.8419996,nearest parcel (within 17m) LANDUSE 550,550,17.0,010-183248
"5769 HALLRIDGE CIR, Columbus, OH, 43232",5769,HALLRIDGE CIR,,Columbus,OH,43232,39.9478628,-82.8438767,nearest parcel (within 14m) LANDUSE 550,550,14.3,010-183171
"3302 SUFFIELD, Columbus, OH, 43232",3302,SUFFIELD,,Columbus,OH,43232,39.9115504,-82.8464033,nearest parcel (within 57m) LANDUSE 510,510,57.4,010-264952
"1362 IDLEWOOD DR, Columbus, OH, 43232",1362,IDLEWOOD DR,,Columbus,OH,43232,39.9496537,-82.8314257,nearest parcel (within 7m) LANDUSE 510,510,7.2,550-155942
"2387 MALKA CT, Columbus, OH, 43232",2387,MALKA CT,,Columbus,OH,43232,39.9234083,-82.8984316,nearest parcel (within 9m) LANDUSE 510,510,8.6,010-149958
"5052 COVENTRY CT N D, Columbus, OH, 43232",5052,COVENTRY CT N,D,Columbus,OH,43232,39.9390488,-82.8591765,nearest parcel (within 42m) LANDUSE 510,510,42.0,010-127363
"2744 MAYWOOD RD, Columbus, OH, 43232",2744,MAYWOOD RD,,Columbus,OH,43232,39.9211751,-82.8586372,nearest parcel (within 19m) LANDUSE 510,510,18.7,530-139959
"8 LITTLE BROOK WAY, Columbus, OH, 43232",8,LITTLE BROOK WAY,,Columbus,OH,43232,39.9445072,-82.8413743,nearest parcel (within 20m) LANDUSE 520,520,20.1,010-180563
"3474 COURTRIGHT LN, Columbus, OH, 43232",3474,COURTRIGHT LN,,Columbus,OH,43232,39.9258374,-82.8994972,nearest parcel (within 5m) LANDUSE 510,510,4.8,010-149601
"3149 ST BERNARD CIR, Columbus, OH, 43232",3149,ST BERNARD CIR,,Columbus,OH,43232,39.9132671,-82.8515057,nearest parcel (within 25m) LANDUSE 510,510,24.5,010-239751
"2510 KIMBERLY PKWY E UNIT 106, Columbus, OH, 43232",2510,KIMBERLY PKWY E,UNIT 106,Columbus,OH,43232,39.9225639,-82.8845461,nearest parcel (within 37m) LANDUSE 552,552,36.7,010-191615
"1622 NOE-BIXBY RD C, Columbus, OH, 43232",1622,NOE-BIXBY RD,C,Columbus,OH,43232,39.9441461,-82.853279,nearest parcel (within 41m) LANDUSE 550,550,40.5,010-181628
"2432 BOTSFORD PL CATV, Columbus, OH, 43232",2432,BOTSFORD PL,CATV,Columbus,OH,43232,39.9273751,-82.861026,nearest parcel (within 17m) LANDUSE 510,510,16.9,010-132911
"1610 NOE-BIXBY RD D, Columbus, OH, 43232",1610,NOE-BIXBY RD,D,Columbus,OH,43232,39.9444908,-82.8532576,nearest parcel (within 30m) LANDUSE 550,550,30.3,010-181628
"2281 MAJESTIC DR W, Columbus, OH, 43232",2281,MAJESTIC DR W,,Columbus,OH,43232,39.9303052,-82.8627992,nearest parcel (within 17m) LANDUSE 510,510,17.4,010-133308
"3493 COURTRIGHT LN, Columbus, OH, 43232",3493,COURTRIGHT LN,,Columbus,OH,43232,39.925191,-82.8993561,nearest parcel (within 20m) LANDUSE 510,510,19.9,010-149605
"2141 PINE GROVE LN, Columbus, OH, 43232",2141,PINE GROVE LN,,Columbus,OH,43232,39.9354832,-82.8611563,nearest parcel (within 30m) LANDUSE 511,511,30.5,010-129714
"3424 CARDSTON PL, Columbus, OH, 43232",3424,CARDSTON PL,,Columbus,OH,43232,39.9254909,-82.9013323,nearest parcel (within 14m) LANDUSE 510,510,14.2,010-149625
"298 LITTLE BROOK WAY, Columbus, OH, 43232",298,LITTLE BROOK WAY,,Columbus,OH,43232,39.9445072,-82.8413743,nearest parcel (within 20m) LANDUSE 520,520,20.1,010-180563
"4822 REFUGEE RD C, Columbus, OH, 43232",4822,REFUGEE RD,C,Columbus,OH,43232,39.9221896,-82.8622989,nearest parcel (within 24m) LANDUSE 510,510,24.3,010-133262
"2075 BAIRSFORD DR, Columbus, OH, 43232",2075,BAIRSFORD DR,,Columbus,OH,43232,39.9355486,-82.8460719,nearest parcel (within 47m) LANDUSE 520,520,46.6,010-144791
"646 LITTLE BROOK WAY, Columbus, OH, 43232",646,LITTLE BROOK WAY,,Columbus,OH,43232,39.9445072,-82.8413743,nearest parcel (within 20m) LANDUSE 520,520,20.1,010-180563
"5842 REDAPPLE RIDGE, Columbus, OH, 43232",5842,REDAPPLE RIDGE,,Columbus,OH,43232,39.9440737,-82.8431945,nearest parcel (within 12m) LANDUSE 550,550,11.9,010-186841
"2376 MALKA CT, Columbus, OH, 43232",2376,MALKA CT,,Columbus,OH,43232,39.9233405,-82.8978249,nearest parcel (within 60m) LANDUSE 510,510,59.8,010-149958
"5794 HALLRIDGE CIR, Columbus, OH, 43232",5794,HALLRIDGE CIR,,Columbus,OH,43232,39.9481255,-82.8432395,nearest parcel (within 7m) LANDUSE 550,550,7.3,010-183213
"5381 YORKSHIRE TERRACE DR 2A, Columbus, OH, 43232",5381,YORKSHIRE TERRACE DR,2A,Columbus,OH,43232,39.9446085,-82.851548,nearest parcel (within 53m) LANDUSE 550,550,53.3,010-145306
"178 LITTLE BROOK WAY, Columbus, OH, 43232",178,LITTLE BROOK WAY,,Columbus,OH,43232,39.9445072,-82.8413743,nearest parcel (within 20m) LANDUSE 520,520,20.1,010-180563
