tier,address,number,street,unit,city,state,zip,latitude,longitude,residential_proof,existence_proof,parcel_id,land_use_type,distance_m
A_parcel_address_match_and_census,"3888 ARMADA RD, Columbus, OH, 43232",3888,ARMADA RD,,Columbus,OH,43232,39.8975233,-82.8712641,auditor parcel 180-002235 (SINGLE_FAMILY),auditor parcel + census geocoder,180-002235,SINGLE_FAMILY,
A_parcel_address_match_and_census,"3858 NOE BIXBY RD, Columbus, OH, 43232",3858,NOE BIXBY RD,,Columbus,OH,43232,39.8980214,-82.8721828,auditor parcel 180-002177 (SINGLE_FAMILY),auditor parcel + census geocoder,180-002177,SINGLE_FAMILY,
A_parcel_address_match_and_census,"4932 CROSSCREEK DR, Columbus, OH, 43232",4932,CROSSCREEK DR,,Columbus,OH,43232,39.9093903,-82.8656916,auditor parcel 180-005271 (SINGLE_FAMILY),auditor parcel + census geocoder,180-005271,SINGLE_FAMILY,
A_parcel_address_match_and_census,"3021 UPTON RD E, Columbus, OH, 43232",3021,UPTON RD E,,Columbus,OH,43232,39.9155306,-82.8570323,auditor parcel 260-000347 (SINGLE_FAMILY),auditor parcel + census geocoder,260-000347,SINGLE_FAMILY,
A_parcel_address_match_and_census,"3683 LAGUNA DR, Columbus, OH, 43232",3683,LAGUNA DR,,Columbus,OH,43232,39.9024678,-82.8588009,auditor parcel 180-002587 (SINGLE_FAMILY),auditor parcel + census geocoder,180-002587,SINGLE_FAMILY,
A_parcel_address_match_and_census,"3391 ARNSBY RD, Columbus, OH, 43232",3391,ARNSBY RD,,Columbus,OH,43232,39.9072915,-82.8584372,auditor parcel 180-003737 (SINGLE_FAMILY),auditor parcel + census geocoder,180-003737,SINGLE_FAMILY,
A_parcel_address_match_and_census,"5277 FULLERTON DR, Columbus, OH, 43232",5277,FULLERTON DR,,Columbus,OH,43232,39.896672,-82.8643559,auditor parcel 180-002138 (SINGLE_FAMILY),auditor parcel + census geocoder,180-002138,SINGLE_FAMILY,
A_parcel_address_match_and_census,"4536 MADISON SCHOOL DR, Columbus, OH, 43232",4536,MADISON SCHOOL DR,,Columbus,OH,43232,39.9073135,-82.8783352,auditor parcel 180-004880 (SINGLE_FAMILY),auditor parcel + census geocoder,180-004880,SINGLE_FAMILY,
A_parcel_address_match_and_census,"4498 FLOYD DR, Columbus, OH, 43232",4498,FLOYD DR,,Columbus,OH,43232,39.9091102,-82.8825906,auditor parcel 180-000222 (SINGLE_FAMILY),auditor parcel + census geocoder,180-000222,SINGLE_FAMILY,
A_parcel_address_match_and_census,"3755 EVANSTON RD, Columbus, OH, 43232",3755,EVANSTON RD,,Columbus,OH,43232,39.9006415,-82.8640488,auditor parcel 180-002034 (SINGLE_FAMILY),auditor parcel + census geocoder,180-002034,SINGLE_FAMILY,
A_parcel_address_match_and_census,"3868 WADE RD, Columbus, OH, 43232",3868,WADE RD,,Columbus,OH,43232,39.8986803,-82.8616505,auditor parcel 180-002760 (SINGLE_FAMILY),auditor parcel + census geocoder,180-002760,SINGLE_FAMILY,
A_parcel_address_match_and_census,"3504 CADELL RD, Columbus, OH, 43232",3504,CADELL RD,,Columbus,OH,43232,39.9051413,-82.8670951,auditor parcel 180-003387 (SINGLE_FAMILY),auditor parcel + census geocoder,180-003387,SINGLE_FAMILY,
A_parcel_address_match_and_census,"3721 TYLOR DR, Columbus, OH, 43232",3721,TYLOR DR,,Columbus,OH,43232,39.9016443,-82.8598624,auditor parcel 180-002649 (SINGLE_FAMILY),auditor parcel + census geocoder,180-002649,SINGLE_FAMILY,
A_parcel_address_match_and_census,"5358 FULLERTON DR, Columbus, OH, 43232",5358,FULLERTON DR,,Columbus,OH,43232,39.896937,-82.8623721,auditor parcel 180-002746 (SINGLE_FAMILY),auditor parcel + census geocoder,180-002746,SINGLE_FAMILY,
A_parcel_address_match_and_census,"3773 EVANSTON RD, Columbus, OH, 43232",3773,EVANSTON RD,,Columbus,OH,43232,39.9002986,-82.8640399,auditor parcel 180-002032 (SINGLE_FAMILY),auditor parcel + census geocoder,180-002032,SINGLE_FAMILY,
A_parcel_address_match_and_census,"3670 RODELL RD, Columbus, OH, 43232",3670,RODELL RD,,Columbus,OH,43232,39.9024432,-82.8614634,auditor parcel 180-003133 (SINGLE_FAMILY),auditor parcel + census geocoder,180-003133,SINGLE_FAMILY,
A_parcel_address_match_and_census,"5070 HARBOR BLVD, Columbus, OH, 43232",5070,HARBOR BLVD,,Columbus,OH,43232,39.9028079,-82.8670614,auditor parcel 180-003082 (SINGLE_FAMILY),auditor parcel + census geocoder,180-003082,SINGLE_FAMILY,
A_parcel_address_match_and_census,"5241 ZIMMER DR, Columbus, OH, 43232",5241,ZIMMER DR,,Columbus,OH,43232,39.9023582,-82.8629386,auditor parcel 180-003124 (SINGLE_FAMILY),auditor parcel + census geocoder,180-003124,SINGLE_FAMILY,
A_parcel_address_match_and_census,"3784 BONITA RD, Columbus, OH, 43232",3784,BONITA RD,,Columbus,OH,43232,39.8999051,-82.8656596,auditor parcel 180-002003 (SINGLE_FAMILY),auditor parcel + census geocoder,180-002003,SINGLE_FAMILY,
A_parcel_address_match_and_census,"3700 LAGUNA DR, Columbus, OH, 43232",3700,LAGUNA DR,,Columbus,OH,43232,39.9021579,-82.858343,auditor parcel 180-002617 (SINGLE_FAMILY),auditor parcel + census geocoder,180-002617,SINGLE_FAMILY,
A_parcel_address_match_and_census,"3780 ATKINSON RD, Columbus, OH, 43232",3780,ATKINSON RD,,Columbus,OH,43232,39.9003186,-82.8625572,auditor parcel 180-002776 (SINGLE_FAMILY),auditor parcel + census geocoder,180-002776,SINGLE_FAMILY,
A_parcel_address_match_and_census,"3991 SIGNAL DR, Columbus, OH, 43232",3991,SIGNAL DR,,Columbus,OH,43232,39.8966599,-82.860553,auditor parcel 180-002432 (SINGLE_FAMILY),auditor parcel + census geocoder,180-002432,SINGLE_FAMILY,
A_parcel_address_match_and_census,"5441 INLET DR, Columbus, OH, 43232",5441,INLET DR,,Columbus,OH,43232,39.9029597,-82.8575737,auditor parcel 180-002571 (SINGLE_FAMILY),auditor parcel + census geocoder,180-002571,SINGLE_FAMILY,
A_parcel_address_match_and_census,"5315 ELMIRA DR, Columbus, OH, 43232",5315,ELMIRA DR,,Columbus,OH,43232,39.9002892,-82.8620367,auditor parcel 180-002778 (SINGLE_FAMILY),auditor parcel + census geocoder,180-002778,SINGLE_FAMILY,
A_parcel_address_match_and_census,"5292 VERDUN DR, Columbus, OH, 43232",5292,VERDUN DR,,Columbus,OH,43232,39.9031535,-82.8613316,auditor parcel 180-003136 (SINGLE_FAMILY),auditor parcel + census geocoder,180-003136,SINGLE_FAMILY,
A_parcel_address_match_and_census,"3917 EVANSTON RD, Columbus, OH, 43232",3917,EVANSTON RD,,Columbus,OH,43232,39.8975227,-82.864282,auditor parcel 180-002093 (SINGLE_FAMILY),auditor parcel + census geocoder,180-002093,SINGLE_FAMILY,
A_parcel_address_match_and_census,"3669 RODELL RD, Columbus, OH, 43232",3669,RODELL RD,,Columbus,OH,43232,39.9024374,-82.8619053,auditor parcel 180-003223 (SINGLE_FAMILY),auditor parcel + census geocoder,180-003223,SINGLE_FAMILY,
A_parcel_address_match_and_census,"3905 SIGNAL DR, Columbus, OH, 43232",3905,SIGNAL DR,,Columbus,OH,43232,39.8982395,-82.8600194,auditor parcel 180-002422 (SINGLE_FAMILY),auditor parcel + census geocoder,180-002422,SINGLE_FAMILY,
A_parcel_address_match_and_census,"3865 SIGNAL DR, Columbus, OH, 43232",3865,SIGNAL DR,,Columbus,OH,43232,39.898895,-82.8599301,auditor parcel 180-002418 (SINGLE_FAMILY),auditor parcel + census geocoder,180-002418,SINGLE_FAMILY,
A_parcel_address_match_and_census,"3191 LATONIA RD, Columbus, OH, 43232",3191,LATONIA RD,,Columbus,OH,43232,39.9087665,-82.8558283,auditor parcel 180-004659 (SINGLE_FAMILY),auditor parcel + census geocoder,180-004659,SINGLE_FAMILY,
A_parcel_address_match_and_census,"3756 BEECHTON RD, Columbus, OH, 43232",3756,BEECHTON RD,,Columbus,OH,43232,39.9005188,-82.8666786,auditor parcel 180-001996 (SINGLE_FAMILY),auditor parcel + census geocoder,180-001996,SINGLE_FAMILY,
A_parcel_address_match_and_census,"3780 SHORELINE DR, Columbus, OH, 43232",3780,SHORELINE DR,,Columbus,OH,43232,39.9007715,-82.8575624,auditor parcel 180-002464 (SINGLE_FAMILY),auditor parcel + census geocoder,180-002464,SINGLE_FAMILY,
A_parcel_address_match_and_census,"3631 TYLOR DR, Columbus, OH, 43232",3631,TYLOR DR,,Columbus,OH,43232,39.9031541,-82.859724,auditor parcel 180-002640 (SINGLE_FAMILY),auditor parcel + census geocoder,180-002640,SINGLE_FAMILY,
A_parcel_address_match_and_census,"3943 SIGNAL DR, Columbus, OH, 43232",3943,SIGNAL DR,,Columbus,OH,43232,39.8974236,-82.8600936,auditor parcel 180-002427 (SINGLE_FAMILY),auditor parcel + census geocoder,180-002427,SINGLE_FAMILY,
A_parcel_address_match_and_census,"5027 CHIPMAN DR, Columbus, OH, 43232",5027,CHIPMAN DR,,Columbus,OH,43232,39.8985821,-82.8699902,auditor parcel 180-002332 (SINGLE_FAMILY),auditor parcel + census geocoder,180-002332,SINGLE_FAMILY,
A_parcel_address_match_and_census,"5055 BREWSTER DR, Columbus, OH, 43232",5055,BREWSTER DR,,Columbus,OH,43232,39.9001014,-82.8686403,auditor parcel 180-002202 (SINGLE_FAMILY),auditor parcel + census geocoder,180-002202,SINGLE_FAMILY,
A_parcel_address_match_and_census,"5192 HARBOR BLVD, Columbus, OH, 43232",5192,HARBOR BLVD,,Columbus,OH,43232,39.9024603,-82.864094,auditor parcel 180-003070 (SINGLE_FAMILY),auditor parcel + census geocoder,180-003070,SINGLE_FAMILY,
A_parcel_address_match_and_census,"3975 CLEARWATER DR, Columbus, OH, 43232",3975,CLEARWATER DR,,Columbus,OH,43232,39.8971884,-82.861322,auditor parcel 180-002741 (SINGLE_FAMILY),auditor parcel + census geocoder,180-002741,SINGLE_FAMILY,
A_parcel_address_match_and_census,"3489 TALFORD RD, Columbus, OH, 43232",3489,TALFORD RD,,Columbus,OH,43232,39.9050639,-82.8697859,auditor parcel 180-003515 (SINGLE_FAMILY),auditor parcel + census geocoder,180-003515,SINGLE_FAMILY,
A_parcel_address_match_and_census,"3411 EVERSON RD W, Columbus, OH, 43232",3411,EVERSON RD W,,Columbus,OH,43232,39.9078931,-82.8561482,auditor parcel 180-003789 (SINGLE_FAMILY),auditor parcel + census geocoder,180-003789,SINGLE_FAMILY,
A_parcel_address_match_and_census,"5014 NORCREST DR, Columbus, OH, 43232",5014,NORCREST DR,,Columbus,OH,43232,39.9181306,-82.8594593,auditor parcel 260-000445 (SINGLE_FAMILY),auditor parcel + census geocoder,260-000445,SINGLE_FAMILY,
A_parcel_address_match_and_census,"3301 LATONIA CT, Columbus, OH, 43232",3301,LATONIA CT,,Columbus,OH,43232,39.9088803,-82.8607233,auditor parcel 180-004171 (SINGLE_FAMILY),auditor parcel + census geocoder,180-004171,SINGLE_FAMILY,
A_parcel_address_match_and_census,"2962 UPTON RD E, Columbus, OH, 43232",2962,UPTON RD E,,Columbus,OH,43232,39.9168176,-82.8563865,auditor parcel 260-000296 (SINGLE_FAMILY),auditor parcel + census geocoder,260-000296,SINGLE_FAMILY,
A_parcel_address_match_and_census,"3423 GRAYSTONE DR, Columbus, OH, 43232",3423,GRAYSTONE DR,,Columbus,OH,43232,39.9056383,-82.8762444,auditor parcel 180-004840 (SINGLE_FAMILY),auditor parcel + census geocoder,180-004840,SINGLE_FAMILY,
A_parcel_address_match_and_census,"3184 NOE BIXBY RD, Columbus, OH, 43232",3184,NOE BIXBY RD,,Columbus,OH,43232,39.9112669,-82.8638513,auditor parcel 180-004056 (SINGLE_FAMILY),auditor parcel + census geocoder,180-004056,SINGLE_FAMILY,
A_parcel_address_match_and_census,"5392 WENDOVER DR, Columbus, OH, 43232",5392,WENDOVER DR,,Columbus,OH,43232,39.9136314,-82.8529727,auditor parcel 180-004353 (SINGLE_FAMILY),auditor parcel + census geocoder,180-004353,SINGLE_FAMILY,
A_parcel_address_match_and_census,"4642 HARBOR BLVD, Columbus, OH, 43232",4642,HARBOR BLVD,,Columbus,OH,43232,39.9036243,-82.8777234,auditor parcel 180-002866 (SINGLE_FAMILY),auditor parcel + census geocoder,180-002866,SINGLE_FAMILY,
A_parcel_address_match_and_census,"3630 S HAMILTON RD, Columbus, OH, 43232",3630,S HAMILTON RD,,Columbus,OH,43232,39.9011997,-82.8814492,auditor parcel 180-001216 (SINGLE_FAMILY),auditor parcel + census geocoder,180-001216,SINGLE_FAMILY,
A_parcel_address_match_and_census,"5079 HARBOR BLVD, Columbus, OH, 43232",5079,HARBOR BLVD,,Columbus,OH,43232,39.9024082,-82.8669987,auditor parcel 180-001928 (SINGLE_FAMILY),auditor parcel + census geocoder,180-001928,SINGLE_FAMILY,
A_parcel_address_match_and_census,"4636 WINGATE RD, Columbus, OH, 43232",4636,WINGATE RD,,Columbus,OH,43232,39.9004176,-82.8771999,auditor parcel 180-001415 (SINGLE_FAMILY),auditor parcel + census geocoder,180-001415,SINGLE_FAMILY,
A_parcel_address_match_and_census,"5178 RUTLEDGE DR S, Columbus, OH, 43232",5178,RUTLEDGE DR S,,Columbus,OH,43232,39.9132668,-82.8592238,auditor parcel 180-004774 (SINGLE_FAMILY),auditor parcel + census geocoder,180-004774,SINGLE_FAMILY,
A_parcel_address_match_and_census,"3507 GRAYSTONE DR, Columbus, OH, 43232",3507,GRAYSTONE DR,,Columbus,OH,43232,39.9041331,-82.875641,auditor parcel 180-003601 (SINGLE_FAMILY),auditor parcel + census geocoder,180-003601,SINGLE_FAMILY,
A_parcel_address_match_and_census,"5000 TALBERT DR, Columbus, OH, 43232",5000,TALBERT DR,,Columbus,OH,43232,39.9180581,-82.8599259,auditor parcel 260-000443 (SINGLE_FAMILY),auditor parcel + census geocoder,260-000443,SINGLE_FAMILY,
A_parcel_address_match_and_census,"3377 EVERSON RD E, Columbus, OH, 43232",3377,EVERSON RD E,,Columbus,OH,43232,39.9085257,-82.85392,auditor parcel 180-004610 (SINGLE_FAMILY),auditor parcel + census geocoder,180-004610,SINGLE_FAMILY,
A_parcel_address_match_and_census,"4607 MADISON SCHOOL DR, Columbus, OH, 43232",4607,MADISON SCHOOL DR,,Columbus,OH,43232,39.9068765,-82.8762974,auditor parcel 180-004874 (SINGLE_FAMILY),auditor parcel + census geocoder,180-004874,SINGLE_FAMILY,
A_parcel_address_match_and_census,"5466 EVERSON RD N, Columbus, OH, 43232",5466,EVERSON RD N,,Columbus,OH,43232,39.9105828,-82.8535241,auditor parcel 180-004545 (SINGLE_FAMILY),auditor parcel + census geocoder,180-004545,SINGLE_FAMILY,
A_parcel_address_match_and_census,"4756 HARBOR BLVD, Columbus, OH, 43232",4756,HARBOR BLVD,,Columbus,OH,43232,39.9034438,-82.8749457,auditor parcel 180-002877 (SINGLE_FAMILY),auditor parcel + census geocoder,180-002877,SINGLE_FAMILY,
A_parcel_address_match_and_census,"5320 SUNDALE PL S, Columbus, OH, 43232",5320,SUNDALE PL S,,Columbus,OH,43232,39.9122932,-82.8561102,auditor parcel 180-004402 (SINGLE_FAMILY),auditor parcel + census geocoder,180-004402,SINGLE_FAMILY,
A_parcel_address_match_and_census,"3478 NEGLEY RD, Columbus, OH, 43232",3478,NEGLEY RD,,Columbus,OH,43232,39.9062301,-82.8586385,auditor parcel 180-003731 (SINGLE_FAMILY),auditor parcel + census geocoder,180-003731,SINGLE_FAMILY,
A_parcel_address_match_and_census,"3526 CLARETTA RD, Columbus, OH, 43232",3526,CLARETTA RD,,Columbus,OH,43232,39.9058923,-82.8594923,auditor parcel 180-003750 (SINGLE_FAMILY),auditor parcel + census geocoder,180-003750,SINGLE_FAMILY,
A_parcel_address_match_and_census,"4650 HARBOR BLVD, Columbus, OH, 43232",4650,HARBOR BLVD,,Columbus,OH,43232,39.9036106,-82.8774489,auditor parcel 180-002867 (SINGLE_FAMILY),auditor parcel + census geocoder,180-002867,SINGLE_FAMILY,
A_parcel_address_match_and_census,"4636 REINBEAU DR, Columbus, OH, 43232",4636,REINBEAU DR,,Columbus,OH,43232,39.9063961,-82.8763697,auditor parcel 180-004851 (SINGLE_FAMILY),auditor parcel + census geocoder,180-004851,SINGLE_FAMILY,
A_parcel_address_match_and_census,"5279 QUINCY DR, Columbus, OH, 43232",5279,QUINCY DR,,Columbus,OH,43232,39.9166857,-82.8531736,auditor parcel 260-000210 (SINGLE_FAMILY),auditor parcel + census geocoder,260-000210,SINGLE_FAMILY,
A_parcel_address_match_and_census,"5341 SEDALIA DR, Columbus, OH, 43232",5341,SEDALIA DR,,Columbus,OH,43232,39.9046471,-82.8593005,auditor parcel 180-003183 (SINGLE_FAMILY),auditor parcel + census geocoder,180-003183,SINGLE_FAMILY,
A_parcel_address_match_and_census,"4532 KATHERINE RD, Columbus, OH, 43232",4532,KATHERINE RD,,Columbus,OH,43232,39.9075336,-82.8819367,auditor parcel 180-000775 (SINGLE_FAMILY),auditor parcel + census geocoder,180-000775,SINGLE_FAMILY,
A_parcel_address_match_and_census,"5076 BENTLER DR, Columbus, OH, 43232",5076,BENTLER DR,,Columbus,OH,43232,39.9012169,-82.8677266,auditor parcel 180-001969 (SINGLE_FAMILY),auditor parcel + census geocoder,180-001969,SINGLE_FAMILY,
A_parcel_address_match_and_census,"4579 WALBURN RD, Columbus, OH, 43232",4579,WALBURN RD,,Columbus,OH,43232,39.9016497,-82.8762513,auditor parcel 180-001838 (SINGLE_FAMILY),auditor parcel + census geocoder,180-001838,SINGLE_FAMILY,
A_parcel_address_match_and_census,"5012 BREWSTER DR, Columbus, OH, 43232",5012,BREWSTER DR,,Columbus,OH,43232,39.900569,-82.8696515,auditor parcel 180-001878 (SINGLE_FAMILY),auditor parcel + census geocoder,180-001878,SINGLE_FAMILY,
A_parcel_address_match_and_census,"3846 NOE BIXBY RD, Columbus, OH, 43232",3846,NOE BIXBY RD,,Columbus,OH,43232,39.8982345,-82.872159,auditor parcel 180-002178 (SINGLE_FAMILY),auditor parcel + census geocoder,180-002178,SINGLE_FAMILY,
A_parcel_address_match_and_census,"3676 SHORELINE DR, Columbus, OH, 43232",3676,SHORELINE DR,,Columbus,OH,43232,39.9025095,-82.8560458,auditor parcel 180-002477 (SINGLE_FAMILY),auditor parcel + census geocoder,180-002477,SINGLE_FAMILY,
A_parcel_address_match_and_census,"5079 GUNSTON DR, Columbus, OH, 43232",5079,GUNSTON DR,,Columbus,OH,43232,39.8977222,-82.8689521,auditor parcel 180-002291 (SINGLE_FAMILY),auditor parcel + census geocoder,180-002291,SINGLE_FAMILY,
A_parcel_address_match_and_census,"5114 GUNSTON DR, Columbus, OH, 43232",5114,GUNSTON DR,,Columbus,OH,43232,39.8980423,-82.8680948,auditor parcel 180-002316 (SINGLE_FAMILY),auditor parcel + census geocoder,180-002316,SINGLE_FAMILY,
A_parcel_address_match_and_census,"5035 ZIMMER DR, Columbus, OH, 43232",5035,ZIMMER DR,,Columbus,OH,43232,39.9032746,-82.8676769,auditor parcel 180-003103 (SINGLE_FAMILY),auditor parcel + census geocoder,180-003103,SINGLE_FAMILY,
A_parcel_address_match_and_census,"5104 BENHAM DR, Columbus, OH, 43232",5104,BENHAM DR,,Columbus,OH,43232,39.9118299,-82.8620041,auditor parcel 180-004042 (SINGLE_FAMILY),auditor parcel + census geocoder,180-004042,SINGLE_FAMILY,
A_parcel_address_match_and_census,"4965 ATTICA DR, Columbus, OH, 43232",4965,ATTICA DR,,Columbus,OH,43232,39.9050653,-82.8683779,auditor parcel 180-003503 (SINGLE_FAMILY),auditor parcel + census geocoder,180-003503,SINGLE_FAMILY,
A_parcel_address_match_and_census,"3590 TREMAINE RD, Columbus, OH, 43232",3590,TREMAINE RD,,Columbus,OH,43232,39.9035079,-82.8651652,auditor parcel 180-003287 (SINGLE_FAMILY),auditor parcel + census geocoder,180-003287,SINGLE_FAMILY,
A_parcel_address_match_and_census,"5067 WYMORE DR, Columbus, OH, 43232",5067,WYMORE DR,,Columbus,OH,43232,39.9053697,-82.8658487,auditor parcel 180-003363 (SINGLE_FAMILY),auditor parcel + census geocoder,180-003363,SINGLE_FAMILY,
A_parcel_address_match_and_census,"5014 ALBANY DR, Columbus, OH, 43232",5014,ALBANY DR,,Columbus,OH,43232,39.9020534,-82.8687719,auditor parcel 180-001939 (SINGLE_FAMILY),auditor parcel + census geocoder,180-001939,SINGLE_FAMILY,
A_parcel_address_match_and_census,"5063 GUNSTON DR, Columbus, OH, 43232",5063,GUNSTON DR,,Columbus,OH,43232,39.8977437,-82.8693656,auditor parcel 180-002293 (SINGLE_FAMILY),auditor parcel + census geocoder,180-002293,SINGLE_FAMILY,
A_parcel_address_match_and_census,"3556 ARNSBY RD, Columbus, OH, 43232",3556,ARNSBY RD,,Columbus,OH,43232,39.9073751,-82.8543276,auditor parcel 180-001301 (SINGLE_FAMILY),auditor parcel + census geocoder,180-001301,SINGLE_FAMILY,
A_parcel_address_match_and_census,"5293 TUXWORTH DR, Columbus, OH, 43232",5293,TUXWORTH DR,,Columbus,OH,43232,39.9135302,-82.8556745,auditor parcel 180-004376 (SINGLE_FAMILY),auditor parcel + census geocoder,180-004376,SINGLE_FAMILY,
A_parcel_address_match_and_census,"4591 HARBOR BLVD, Columbus, OH, 43232",4591,HARBOR BLVD,,Columbus,OH,43232,39.9033569,-82.8790836,auditor parcel 180-002840 (SINGLE_FAMILY),auditor parcel + census geocoder,180-002840,SINGLE_FAMILY,
A_parcel_address_match_and_census,"4604 WINDRIDGE CT, Columbus, OH, 43232",4604,WINDRIDGE CT,,Columbus,OH,43232,39.9083888,-82.8746551,auditor parcel 180-005205 (SINGLE_FAMILY),auditor parcel + census geocoder,180-005205,SINGLE_FAMILY,
A_parcel_address_match_and_census,"3552 RODELL RD, Columbus, OH, 43232",3552,RODELL RD,,Columbus,OH,43232,39.9046622,-82.8617101,auditor parcel 180-003145 (SINGLE_FAMILY),auditor parcel + census geocoder,180-003145,SINGLE_FAMILY,
A_parcel_address_match_and_census,"3327 EVERSON RD W, Columbus, OH, 43232",3327,EVERSON RD W,,Columbus,OH,43232,39.9098272,-82.8548463,auditor parcel 180-004555 (SINGLE_FAMILY),auditor parcel + census geocoder,180-004555,SINGLE_FAMILY,
A_parcel_address_match_and_census,"3307 EVERSON RD E, Columbus, OH, 43232",3307,EVERSON RD E,,Columbus,OH,43232,39.9098823,-82.8537843,auditor parcel 180-004618 (SINGLE_FAMILY),auditor parcel + census geocoder,180-004618,SINGLE_FAMILY,
A_parcel_address_match_and_census,"3327 BEACHWORTH DR, Columbus, OH, 43232",3327,BEACHWORTH DR,,Columbus,OH,43232,39.907418,-82.8792376,auditor parcel 180-004901 (SINGLE_FAMILY),auditor parcel + census geocoder,180-004901,SINGLE_FAMILY,
