number,street,city,county,state,postcode,latitude,longitude
6126,Dustin Rd,Galena,Delaware,OH,43021,40.254801,-82.894299
2863,Big Walnut Rd,Galena,Delaware,OH,43021,40.220316,-82.813057
2197,Plumb Rd,Galena,Delaware,OH,43021,40.234709,-82.902341
3947,Shanahan Rd,Lewis Center,Delaware,OH,43035,40.174728,-82.968384
6286,Orange Rd,Lewis Center,Delaware,OH,43035,40.192617,-83.007541
8521,US 23,Lewis Center,Delaware,OH,43035,40.243022,-83.081493
2026,Shanahan Rd,Lewis Center,Delaware,OH,43035,40.232054,-82.945327
4776,Orange Rd,Lewis Center,Delaware,OH,43035,40.121766,-82.970708
8017,Orange Rd,Lewis Center,Delaware,OH,43035,40.237183,-83.049727
582,US 23,Lewis Center,Delaware,OH,43035,40.144214,-82.951569
8775,Polaris Pkwy,Lewis Center,Delaware,OH,43035,40.238525,-82.997864
5071,Shanahan Rd,Lewis Center,Delaware,OH,43035,40.139354,-83.055489
2194,Shanahan Rd,Lewis Center,Delaware,OH,43035,40.208158,-82.963838
248,Orange Rd,Lewis Center,Delaware,OH,43035,40.183698,-83.086136
9343,Shanahan Rd,Lewis Center,Delaware,OH,43035,40.23239,-83.045338
3750,Shanahan Rd,Lewis Center,Delaware,OH,43035,40.27654,-82.950243
8548,Orange Rd,Lewis Center,Delaware,OH,43035,40.180436,-83.03434
9138,Shanahan Rd,Lewis Center,Delaware,OH,43035,40.215574,-82.937042
5719,US 23,Lewis Center,Delaware,OH,43035,40.159332,-83.059099
173,Polaris Pkwy,Lewis Center,Delaware,OH,43035,40.152172,-83.064874
2867,Polaris Pkwy,Lewis Center,Delaware,OH,43035,40.234744,-83.052025
1989,US 23,Lewis Center,Delaware,OH,43035,40.146872,-82.981505
1086,Orange Rd,Lewis Center,Delaware,OH,43035,40.256988,-83.004873
3362,US 23,Lewis Center,Delaware,OH,43035,40.177007,-83.032546
182,Shanahan Rd,Lewis Center,Delaware,OH,43035,40.27546,-82.963864
4724,Orange Rd,Lewis Center,Delaware,OH,43035,40.172533,-82.939234
6636,US 23,Lewis Center,Delaware,OH,43035,40.196388,-83.077491
4452,Orange Rd,Lewis Center,Delaware,OH,43035,40.144463,-83.089737
3102,Orange Rd,Lewis Center,Delaware,OH,43035,40.16922,-82.96476
856,Polaris Pkwy,Lewis Center,Delaware,OH,43035,40.138707,-83.067729
2712,Orange Rd,Lewis Center,Delaware,OH,43035,40.226315,-82.94773
408,Polaris Pkwy,Lewis Center,Delaware,OH,43035,40.243258,-83.021648
705,Orange Rd,Lewis Center,Delaware,OH,43035,40.250731,-82.951096
8917,Polaris Pkwy,Lewis Center,Delaware,OH,43035,40.258126,-83.059345
4416,Shanahan Rd,Lewis Center,Delaware,OH,43035,40.256833,-83.045139
3599,US 23,Lewis Center,Delaware,OH,43035,40.126217,-82.955464
5916,Orange Rd,Lewis Center,Delaware,OH,43035,40.276606,-83.071574
7372,Shanahan Rd,Lewis Center,Delaware,OH,43035,40.230508,-82.995509
1917,Shanahan Rd,Lewis Center,Delaware,OH,43035,40.185369,-83.059593
2757,Orange Rd,Lewis Center,Delaware,OH,43035,40.202748,-83.044309
3891,Polaris Pkwy,Lewis Center,Delaware,OH,43035,40.222058,-82.969434
2853,Orange Rd,Lewis Center,Delaware,OH,43035,40.134035,-83.028312
6158,Polaris Pkwy,Lewis Center,Delaware,OH,43035,40.143227,-83.015086
7648,Shanahan Rd,Lewis Center,Delaware,OH,43035,40.230243,-83.025121
8791,Polaris Pkwy,Lewis Center,Delaware,OH,43035,40.121984,-83.004171
886,Orange Rd,Lewis Center,Delaware,OH,43035,40.24661,-82.988562
5399,Orange Rd,Lewis Center,Delaware,OH,43035,40.228217,-82.931121
6167,Polaris Pkwy,Lewis Center,Delaware,OH,43035,40.255175,-83.051471
2979,Orange Rd,Lewis Center,Delaware,OH,43035,40.176369,-83.060333
2285,Shanahan Rd,Lewis Center,Delaware,OH,43035,40.212536,-82.948719
5758,Orange Rd,Lewis Center,Delaware,OH,43035,40.174958,-83.078479
3307,US 23,Lewis Center,Delaware,OH,43035,40.134488,-82.932453
5755,Shanahan Rd,Lewis Center,Delaware,OH,43035,40.15286,-82.980535
1612,Shanahan Rd,Lewis Center,Delaware,OH,43035,40.155513,-82.940213
8251,Shanahan Rd,Lewis Center,Delaware,OH,43035,40.244048,-83.044668
4964,Polaris Pkwy,Lewis Center,Delaware,OH,43035,40.20402,-82.988512
9060,Orange Rd,Lewis Center,Delaware,OH,43035,40.21958,-82.998817
4365,US 23,Lewis Center,Delaware,OH,43035,40.277771,-83.070534
5098,Polaris Pkwy,Lewis Center,Delaware,OH,43035,40.245877,-83.026705
2566,Shanahan Rd,Lewis Center,Delaware,OH,43035,40.177367,-83.074595
3034,Polaris Pkwy,Lewis Center,Delaware,OH,43035,40.153771,-82.960544
7790,Orange Rd,Lewis Center,Delaware,OH,43035,40.185397,-83.023695
2372,Orange Rd,Lewis Center,Delaware,OH,43035,40.169353,-82.946086
4568,Shanahan Rd,Lewis Center,Delaware,OH,43035,40.159021,-82.939203
619,Orange Rd,Lewis Center,Delaware,OH,43035,40.155111,-83.00656
7225,Polaris Pkwy,Lewis Center,Delaware,OH,43035,40.250236,-83.062295
7202,Shanahan Rd,Lewis Center,Delaware,OH,43035,40.258851,-83.03993
3427,US 23,Lewis Center,Delaware,OH,43035,40.225656,-82.960578
383,Orange Rd,Lewis Center,Delaware,OH,43035,40.180077,-83.069471
8248,Polaris Pkwy,Lewis Center,Delaware,OH,43035,40.188184,-82.998126
8949,US 23,Lewis Center,Delaware,OH,43035,40.158871,-82.993497
3254,Polaris Pkwy,Lewis Center,Delaware,OH,43035,40.247051,-83.068293
9465,US 23,Lewis Center,Delaware,OH,43035,40.251045,-82.956739
467,Polaris Pkwy,Lewis Center,Delaware,OH,43035,40.133141,-83.088259
9923,Orange Rd,Lewis Center,Delaware,OH,43035,40.261601,-83.011733
9535,Orange Rd,Lewis Center,Delaware,OH,43035,40.171912,-82.998763
2987,US 23,Lewis Center,Delaware,OH,43035,40.177385,-82.949467
1660,Shanahan Rd,Lewis Center,Delaware,OH,43035,40.168597,-83.057377
7194,Polaris Pkwy,Lewis Center,Delaware,OH,43035,40.152363,-83.009916
5516,Orange Rd,Lewis Center,Delaware,OH,43035,40.147953,-83.063196
9485,US 23,Lewis Center,Delaware,OH,43035,40.226594,-82.953768
7137,Shanahan Rd,Lewis Center,Delaware,OH,43035,40.135843,-82.947654
6107,Polaris Pkwy,Lewis Center,Delaware,OH,43035,40.193608,-82.943003
9380,Orange Rd,Lewis Center,Delaware,OH,43035,40.155121,-83.04478
8151,Polaris Pkwy,Lewis Center,Delaware,OH,43035,40.265491,-83.012653
7879,Polaris Pkwy,Lewis Center,Delaware,OH,43035,40.126479,-82.959596
6136,Polaris Pkwy,Lewis Center,Delaware,OH,43035,40.207614,-83.068249
4045,Shanahan Rd,Lewis Center,Delaware,OH,43035,40.27028,-83.004244
8109,Orange Rd,Lewis Center,Delaware,OH,43035,40.125106,-83.02685
9125,Orange Rd,Lewis Center,Delaware,OH,43035,40.246965,-83.074219
3554,US 23,Lewis Center,Delaware,OH,43035,40.181391,-83.050856
5526,Orange Rd,Lewis Center,Delaware,OH,43035,40.194952,-83.047287
7840,US 23,Lewis Center,Delaware,OH,43035,40.210912,-83.017511
7964,Shanahan Rd,Lewis Center,Delaware,OH,43035,40.205149,-83.037686
4695,Polaris Pkwy,Lewis Center,Delaware,OH,43035,40.132927,-83.06425
5188,Polaris Pkwy,Lewis Center,Delaware,OH,43035,40.119431,-83.011617
9472,US 23,Lewis Center,Delaware,OH,43035,40.278003,-82.99143
9541,US 23,Lewis Center,Delaware,OH,43035,40.192099,-83.075501
9785,Shanahan Rd,Lewis Center,Delaware,OH,43035,40.18004,-83.024517
663,Shanahan Rd,Lewis Center,Delaware,OH,43035,40.200693,-82.985822
2367,US 23,Lewis Center,Delaware,OH,43035,40.229968,-82.96522
6506,US 23,Lewis Center,Delaware,OH,43035,40.22418,-82.937318
6619,Shanahan Rd,Lewis Center,Delaware,OH,43035,40.250995,-83.090207
2917,US 23,Lewis Center,Delaware,OH,43035,40.219884,-83.028198
4333,Polaris Pkwy,Lewis Center,Delaware,OH,43035,40.169369,-82.950257
7298,Shanahan Rd,Lewis Center,Delaware,OH,43035,40.163879,-83.014111
1358,Orange Rd,Lewis Center,Delaware,OH,43035,40.149986,-82.934413
439,Orange Rd,Lewis Center,Delaware,OH,43035,40.255491,-82.952681
2631,Polaris Pkwy,Lewis Center,Delaware,OH,43035,40.266941,-82.950466
8876,Shanahan Rd,Lewis Center,Delaware,OH,43035,40.185137,-83.069987
497,Polaris Pkwy,Lewis Center,Delaware,OH,43035,40.127588,-82.984339
2874,Polaris Pkwy,Lewis Center,Delaware,OH,43035,40.224184,-83.08126
3595,Shanahan Rd,Lewis Center,Delaware,OH,43035,40.18878,-83.058983
8138,Orange Rd,Lewis Center,Delaware,OH,43035,40.157894,-82.971573
4299,Orange Rd,Lewis Center,Delaware,OH,43035,40.163138,-83.084636
6393,Orange Rd,Lewis Center,Delaware,OH,43035,40.152697,-83.082508
6025,Orange Rd,Lewis Center,Delaware,OH,43035,40.145792,-83.088136
4021,Shanahan Rd,Lewis Center,Delaware,OH,43035,40.193185,-82.938178
3253,Orange Rd,Lewis Center,Delaware,OH,43035,40.178628,-82.945733
5559,Shanahan Rd,Lewis Center,Delaware,OH,43035,40.182598,-83.020275
1068,Orange Rd,Lewis Center,Delaware,OH,43035,40.227845,-83.075482
5461,Polaris Pkwy,Lewis Center,Delaware,OH,43035,40.25007,-83.069581
9873,Orange Rd,Lewis Center,Delaware,OH,43035,40.267554,-83.074052
6648,US 23,Lewis Center,Delaware,OH,43035,40.188992,-83.011358
6493,Orange Rd,Lewis Center,Delaware,OH,43035,40.200635,-83.022015
1758,Shanahan Rd,Lewis Center,Delaware,OH,43035,40.121457,-82.964687
7629,US 23,Lewis Center,Delaware,OH,43035,40.265452,-83.005504
5868,Orange Rd,Lewis Center,Delaware,OH,43035,40.131686,-82.981521
8248,US 23,Lewis Center,Delaware,OH,43035,40.241091,-83.013505
911,Shanahan Rd,Lewis Center,Delaware,OH,43035,40.158553,-82.958919
7484,Polaris Pkwy,Lewis Center,Delaware,OH,43035,40.207545,-82.940262
333,Orange Rd,Lewis Center,Delaware,OH,43035,40.142347,-82.95178
3218,Polaris Pkwy,Lewis Center,Delaware,OH,43035,40.158731,-83.045996
4044,Orange Rd,Lewis Center,Delaware,OH,43035,40.150417,-82.988086
9046,US 23,Lewis Center,Delaware,OH,43035,40.187652,-83.05406
4337,Polaris Pkwy,Lewis Center,Delaware,OH,43035,40.196457,-82.976234
716,US 23,Lewis Center,Delaware,OH,43035,40.220418,-83.005363
553,Polaris Pkwy,Lewis Center,Delaware,OH,43035,40.153822,-83.00032
1090,Polaris Pkwy,Lewis Center,Delaware,OH,43035,40.173246,-83.005738
7260,Shanahan Rd,Lewis Center,Delaware,OH,43035,40.260723,-82.993391
5723,US 23,Lewis Center,Delaware,OH,43035,40.253638,-83.071888
749,Shanahan Rd,Lewis Center,Delaware,OH,43035,40.216983,-83.032789
2362,Orange Rd,Lewis Center,Delaware,OH,43035,40.184296,-83.051534
6584,Shanahan Rd,Lewis Center,Delaware,OH,43035,40.182913,-83.006093
4334,Orange Rd,Lewis Center,Delaware,OH,43035,40.19872,-83.063517
5640,Orange Rd,Lewis Center,Delaware,OH,43035,40.146993,-82.948752
317,Polaris Pkwy,Lewis Center,Delaware,OH,43035,40.194679,-83.057554
1974,Polaris Pkwy,Lewis Center,Delaware,OH,43035,40.148927,-82.970523
102,Orange Rd,Lewis Center,Delaware,OH,43035,40.262491,-82.993408
5914,Polaris Pkwy,Lewis Center,Delaware,OH,43035,40.151314,-82.994821
694,US 23,Lewis Center,Delaware,OH,43035,40.187701,-82.941031
4261,US 23,Lewis Center,Delaware,OH,43035,40.259056,-83.011227
373,Shanahan Rd,Lewis Center,Delaware,OH,43035,40.123328,-82.940019
