number,street,unit,city,region,postcode,latitude,longitude,parcel_id,land_use_code,land_use_type,occupancy,owner_name,homestead,year_built,bedrooms,bathrooms,half_baths,rooms,air_conditioning,appraised_value,annual_tax,sale_price,sale_date,match_status
824,GILMORE DR,,REYNOLDSBURG,OH,43068,39.9665111,-82.8047161,060-000769,510,SINGLE_FAMILY,LIKELY_OWNER,GRAYBEAL JOSEPH K,,1957,3,1,1,6,1,195900.00,3510.76,0,07/28/2022,MATCHED
7658,N OAKBROOK DR,,REYNOLDSBURG,OH,43068,39.9593645,-82.7945888,,,,,,,,,,,,,,,,,UNMATCHED
1121,GIBSON RD,,REYNOLDSBURG,OH,43068,39.960534,-82.8019836,060-000440,510,SINGLE_FAMILY,LIKELY_RENTAL,MAPLES WILLIAM L,,1955,3,1,0,5,1,182500.00,3349.34,72500,07/31/2014,MATCHED
6806,N BURGUNDY PL,,REYNOLDSBURG,OH,43068,39.9578895,-82.8163837,,,,,,,,,,,,,,,,,UNMATCHED
7228,MARLAN AVE,,REYNOLDSBURG,OH,43068,39.969036,-82.8070667,060-001653,510,SINGLE_FAMILY,LIKELY_RENTAL,NREA VB III LLC,,1959,3,1,0,5,1,206600.00,3791.86,0,04/19/2019,MATCHED
7410,LEBANON AVE,,REYNOLDSBURG,OH,43068,39.9664411,-82.8017689,060-000794,510,SINGLE_FAMILY,LIKELY_OWNER,TEAGUE TYLER,,1957,3,1,0,6,1,226000.00,4049.88,215000,12/29/2023,MATCHED
554,SADDLETREE DR,,REYNOLDSBURG,OH,43068,39.9722301,-82.8075304,060-006011,510,SINGLE_FAMILY,LIKELY_OWNER,HANE FATIMATA,,1979,3,2,1,7,1,288400.00,5168.58,189500,03/02/2020,MATCHED
783,WHISTLEWOOD DR,,REYNOLDSBURG,OH,43068,39.9671099,-82.8103213,,,,,,,,,,,,,,,,,UNMATCHED
905,PLEASANT DR,,REYNOLDSBURG,OH,43068,39.965113,-82.8010112,060-000657,510,SINGLE_FAMILY,LIKELY_OWNER,ANGLE MARGARET S,,1957,3,1,0,5,1,182100.00,3341.98,225000,09/30/2024,MATCHED
6953,WIGWAM WAY,,REYNOLDSBURG,OH,43068,39.9773828,-82.816687,,,,,,,,,,,,,,,,,UNMATCHED
8239,REYNOLDSWOOD DR,,REYNOLDSBURG,OH,43068,39.9756397,-82.7813486,,,,,,,,,,,,,,,,,UNMATCHED
1234,NOCTURNE RD E,,REYNOLDSBURG,OH,43068,39.9575822,-82.8092568,,,,,,,,,,,,,,,,,UNMATCHED
1071,LANCASTER AVE,,REYNOLDSBURG,OH,43068,39.9612886,-82.8054972,060-001045,511,SINGLE_FAMILY,LIKELY_OWNER,ARTURO ZAYAS RAMON,,1953,4,2,1,7,1,343100.00,6163.12,231000,02/02/2022,MATCHED
6603,ROSETREE DR,,REYNOLDSBURG,OH,43068,39.9739294,-82.8245464,060-004213,510,SINGLE_FAMILY,OWNER_OCCUPIED,AUSTIN MARY F,Y,1977,4,2,1,8,1,249200.00,3963.88,0,08/21/2006,MATCHED
7123,WHITE BUTTERFLY LN,,REYNOLDSBURG,OH,43068,39.9629605,-82.8088593,060-005120,510,SINGLE_FAMILY,LIKELY_OWNER,MCNICHOLS MELISSA DAWN,,1976,3,2,1,7,1,232300.00,4163.04,150900,10/23/2015,MATCHED
7487,SARATOGA AVE,,REYNOLDSBURG,OH,43068,39.9680286,-82.7998505,060-001586,510,SINGLE_FAMILY,LIKELY_RENTAL,SPEAKMAN ANGELA S,,1958,3,1,0,6,1,184500.00,3306.46,0,10/18/2012,MATCHED
463,HAWTHORNE PL,,REYNOLDSBURG,OH,43068,39.9721095,-82.825788,060-005309,510,SINGLE_FAMILY,LIKELY_RENTAL,BURGER LISA,,1978,3,2,1,8,1,273600.00,4902.84,355000,07/19/2023,MATCHED
7169,CROFTON CT,,REYNOLDSBURG,OH,43068,39.9650784,-82.8080718,060-007002,510,SINGLE_FAMILY,LIKELY_RENTAL,MCVAY AARON DAVID,,1988,2,1,1,4,1,144500.00,2651.98,0,04/05/2022,MATCHED
815,CROFTON PL,,REYNOLDSBURG,OH,43068,39.9665445,-82.8083905,060-007031,510,SINGLE_FAMILY,LIKELY_OWNER,SMITH ROBERT F,,1987,2,1,1,4,1,138200.00,2476.52,77000,09/28/2017,MATCHED
665,CULPEPPER DR,,REYNOLDSBURG,OH,43068,39.971621,-82.7978809,060-007971,510,SINGLE_FAMILY,LIKELY_OWNER,BOYDEN EVAN P,,1995,3,2,1,6,1,329800.00,5909.96,370000,07/17/2023,MATCHED
617,CULPEPPER DR,,REYNOLDSBURG,OH,43068,39.97252,-82.7957462,060-007982,510,SINGLE_FAMILY,LIKELY_OWNER,SAMPSON CHRISTINE,,1996,3,2,1,7,1,323500.00,5797.32,168500,06/12/2013,MATCHED
7826,ASTRA CIR,,REYNOLDSBURG,OH,43068,39.9786777,-82.7959499,,,,,,,,,,,,,,,,,UNMATCHED
7019,BLACKOAK DR,,REYNOLDSBURG,OH,43068,39.9693975,-82.8134048,060-004336,510,SINGLE_FAMILY,UNKNOWN,TMB INVESTMENTS LTD,,1983,4,1,0,8,1,179000.00,3284.84,0,11/05/1998,MATCHED
581,BRICE RD,,REYNOLDSBURG,OH,43068,39.9693921,-82.8271565,060-005533,510,SINGLE_FAMILY,LIKELY_OWNER,DOVE BENJAMIN,,1979,4,2,1,8,1,279900.00,5016.02,345000,06/11/2024,MATCHED
6520,OLD CHURCH WAY,,REYNOLDSBURG,OH,43068,39.977955,-82.8275652,,,,,,,,,,,,,,,,,UNMATCHED
1189,WOODWIND DR,,REYNOLDSBURG,OH,43068,39.9567598,-82.8280967,,,,,,,,,,,,,,,,,UNMATCHED
7580,E MAIN ST,,REYNOLDSBURG,OH,43068,39.9560988,-82.7960821,060-006876,425,COMMERCIAL,LIKELY_RENTAL,OLDE TOWN EAST SHOPPING CENTER LLC,,,0,0,0,0,0,565600.00,34371.84,0,02/28/2024,MATCHED
279,N WAGGONER RD,,JEFFERSON TWP,OH,43068,39.9908898,-82.7924652,,,,,,,,,,,,,,,,,UNMATCHED
880,ROSEHILL RD,,REYNOLDSBURG,OH,43068,39.9643276,-82.8181789,060-004917,510,SINGLE_FAMILY,OWNER_OCCUPIED,GILL KENDALL D,Y,1973,3,2,1,7,1,303900.00,4398.24,0,12/31/1975,MATCHED
7930,SLATE PARK AVE,,REYNOLDSBURG,OH,43068,39.9682218,-82.7885661,060-008714,510,SINGLE_FAMILY,OWNER_OCCUPIED,SMITH OZZIE JR,Y,2005,3,2,1,6,1,370800.00,5641.16,175050,08/15/2016,MATCHED
1521,VALLEY DR,,REYNOLDSBURG,OH,43068,39.9537402,-82.7908642,060-001954,510,SINGLE_FAMILY,LIKELY_OWNER,CAJAS JUAN C JARA,,1964,3,1,1,6,1,260700.00,4671.96,0,02/02/2021,MATCHED
6694,RED FOX RD,,REYNOLDSBURG,OH,43068,39.9650159,-82.8204538,060-003341,510,SINGLE_FAMILY,LIKELY_OWNER,KING CHELSEA L,,1961,3,2,0,7,1,239100.00,4284.88,191000,09/28/2020,MATCHED
275,ROBIN LN,,REYNOLDSBURG,OH,43068,39.9574061,-82.7916754,,,,,,,,,,,,,,,,,UNMATCHED
1533,MULLIGAN CT,,REYNOLDSBURG,OH,43068,39.9541033,-82.7867181,060-008139,510,SINGLE_FAMILY,LIKELY_OWNER,BHATTARAI JIT B,,1996,4,3,1,9,1,399800.00,7164.34,409000,08/12/2021,MATCHED
7372,DAVID AVE,,REYNOLDSBURG,OH,43068,39.9611793,-82.8020974,060-000538,510,SINGLE_FAMILY,LIKELY_OWNER,WHYTE CORRETTA L TTEE,,1955,3,1,0,6,1,195100.00,3496.42,246000,08/02/2024,MATCHED
652,ANDREA PL,,REYNOLDSBURG,OH,43068,39.9675873,-82.8265597,060-006080,510,SINGLE_FAMILY,LIKELY_OWNER,AVILA TORRES JOSE O TR,,1983,3,2,1,7,1,281600.00,5168.2,352000,02/06/2023,MATCHED
1162,BRIARCLIFF RD,,REYNOLDSBURG,OH,43068,39.9590032,-82.8109946,060-001527,510,SINGLE_FAMILY,LIKELY_OWNER,WILSON CHARLOTTE R,,1962,4,2,0,7,1,195900.00,3510.76,121000,07/06/2015,MATCHED
7426,MARLAN AVE,,REYNOLDSBURG,OH,43068,39.9694545,-82.8017632,060-001603,510,SINGLE_FAMILY,OWNER_OCCUPIED,FENICE PATRICIA A,Y,1959,3,1,0,6,1,232300.00,3661.28,0,08/05/1997,MATCHED
7045,TREEBOURNE DR,,REYNOLDSBURG,OH,43068,39.9658811,-82.8090921,060-003250,403,COMMERCIAL,LIKELY_RENTAL,FREG ARDSLEY RIDGE ASSOCIATES II LLC,,,0,0,0,0,0,11318200.00,324082.16,0,11/07/2018,MATCHED
317,CHEYENNE WAY,,REYNOLDSBURG,OH,43068,39.976361,-82.8126797,,,,,,,,,,,,,,,,,UNMATCHED
6672,IMPERIAL ROSE PL,,REYNOLDSBURG,OH,43068,39.9571093,-82.8197476,060-008226,550,APARTMENT_4PLUS,OWNER_OCCUPIED,LAMBERT JILL L,Y,1995,2,2,0,5,1,143700.00,2073.56,87000,07/11/2006,MATCHED
6797,NICE CT,,REYNOLDSBURG,OH,43068,39.9572011,-82.8166659,060-009119,553,APARTMENT,LIKELY_RENTAL,FRENCH RUN ACQUISITION,,1989,2,2,0,4,1,114400.00,2099.36,0,05/25/2011,MATCHED
7963,SLATE PARK AVE,,REYNOLDSBURG,OH,43068,39.9678312,-82.7877555,060-008704,510,SINGLE_FAMILY,UNKNOWN,HUBER SHANE E,,2004,4,2,2,7,1,401800.00,7200.18,213500,01/15/2015,MATCHED
7943,SLATE PARK AVE,,REYNOLDSBURG,OH,43068,39.9678585,-82.7882323,060-008706,510,SINGLE_FAMILY,LIKELY_OWNER,IZOKAITIS JOSEPH A,,2005,4,2,1,9,1,376700.00,6750.66,240000,07/20/2012,MATCHED
8106,BELLOW PARK DR,,REYNOLDSBURG,OH,43068,39.9754557,-82.7865186,060-008629,510,SINGLE_FAMILY,LIKELY_OWNER,ABRAHAM RUSSCHELE L,,2004,4,2,1,10,1,417000.00,7472.56,261954,10/19/2004,MATCHED
8055,REYNOLDSWOOD DR,,REYNOLDSBURG,OH,43068,39.9745505,-82.7864234,060-008642,510,SINGLE_FAMILY,LIKELY_OWNER,POUDEL BHIM B,,2005,4,2,1,9,1,365200.00,6544.84,0,12/28/2022,MATCHED
6536,RED FOX RD,,REYNOLDSBURG,OH,43068,39.9641873,-82.8245424,060-003411,510,SINGLE_FAMILY,LIKELY_OWNER,ROUCH ANNE E,,1962,3,1,1,7,1,199100.00,3568.1,0,10/09/2013,MATCHED
289,CASTLE CT,,REYNOLDSBURG,OH,43068,39.9567189,-82.7912793,,,,,,,,,,,,,,,,,UNMATCHED
1318,AIDA DR,,REYNOLDSBURG,OH,43068,39.9560053,-82.808003,,,,,,,,,,,,,,,,,UNMATCHED
6738,ROCKY DEN RD,,REYNOLDSBURG,OH,43068,39.9657788,-82.8194079,060-003258,510,SINGLE_FAMILY,LIKELY_OWNER,GURUNG SHREE KUMAR,,1960,3,2,0,5,1,238500.00,4274.14,200100,02/09/2021,MATCHED
150,CAMBRIDGE CT,,REYNOLDSBURG,OH,43068,39.9581289,-82.7912549,,,,,,,,,,,,,,,,,UNMATCHED
8098,GOLDSMITH DR,,REYNOLDSBURG,OH,43068,39.9579209,-82.7820907,060-003534,520,TWO_FAMILY,LIKELY_RENTAL,LIVCO CO,,1972,6,2,2,10,1,328800.00,6034.36,0,05/19/1972,MATCHED
532,HUNT VALLEY DR,,REYNOLDSBURG,OH,43068,39.9709868,-82.8227117,060-005278,510,SINGLE_FAMILY,UNKNOWN,GUNDELFINGER DAVID W,,1977,4,2,1,8,1,257900.00,4621.78,103000,06/28/1993,MATCHED
6565,FUSILIER AVE,,REYNOLDSBURG,OH,43068,39.9705336,-82.8250287,060-005369,510,SINGLE_FAMILY,UNKNOWN,KROLIKOWSKI MICHAEL J,,1977,4,2,1,8,1,260600.00,4669.92,0,02/28/1978,MATCHED
112,HAMPTON LN,,REYNOLDSBURG,OH,43068,39.9603239,-82.7887928,,,,,,,,,,,,,,,,,UNMATCHED
6620,FORRESTER WAY,,REYNOLDSBURG,OH,43068,39.9772132,-82.8240849,,,,,,,,,,,,,,,,,UNMATCHED
7049,ROUNDELAY RD N,,REYNOLDSBURG,OH,43068,39.963823,-82.8109533,,,,,,,,,,,,,,,,,UNMATCHED
1197,HILTON DR,,REYNOLDSBURG,OH,43068,39.9617449,-82.7813713,060-003501,510,SINGLE_FAMILY,LIKELY_OWNER,ECKERT RONALD R,,1971,3,1,1,7,1,230100.00,4123.6,0,10/14/1982,MATCHED
346,CHEYENNE WAY,,REYNOLDSBURG,OH,43068,39.9762651,-82.8118252,,,,,,,,,,,,,,,,,UNMATCHED
8068,GOLDSMITH DR,,REYNOLDSBURG,OH,43068,39.957852,-82.7828386,060-003537,520,TWO_FAMILY,LIKELY_RENTAL,LIVCO INC,,1972,6,2,2,10,1,328800.00,6033.84,0,04/24/1972,MATCHED
6346,RUGOSA AVE,,REYNOLDSBURG,OH,43068,39.9737517,-82.8313953,060-005435,510,SINGLE_FAMILY,UNKNOWN,SADIQ JEHANGIR A,,1980,4,2,1,8,1,264000.00,4730.82,170400,08/05/2005,MATCHED
1154,JONSON CT,,REYNOLDSBURG,OH,43068,39.962432,-82.7834785,060-003649,510,SINGLE_FAMILY,LIKELY_OWNER,DURAN SAMUEL A,,1972,3,1,1,6,1,226400.00,4057.06,252000,06/24/2022,MATCHED
6696,ROSEDALE AVE,,REYNOLDSBURG,OH,43068,39.9690671,-82.8210781,060-005250,510,SINGLE_FAMILY,LIKELY_OWNER,SLUSS TERRY M,,1970,3,2,1,8,1,238100.00,4266.98,96000,06/03/2011,MATCHED
1197,CARROUSEL DR E,,REYNOLDSBURG,OH,43068,39.9582245,-82.810518,,,,,,,,,,,,,,,,,UNMATCHED
6590,SCHENK AVE,,REYNOLDSBURG,OH,43068,39.9725364,-82.8245515,060-005315,510,SINGLE_FAMILY,OWNER_OCCUPIED,KRISTY MICHAEL R,Y,1978,3,2,1,7,1,262100.00,4195.28,0,03/13/2014,MATCHED
6457,FIRETHORN AVE,,REYNOLDSBURG,OH,43068,39.9749489,-82.8286661,060-004304,510,SINGLE_FAMILY,LIKELY_OWNER,DAVIS PATRICK J,,1977,3,2,1,7,1,229900.00,4120,114500,02/20/1998,MATCHED
1197,ROUNDELAY RD E,,REYNOLDSBURG,OH,43068,39.9584006,-82.8084243,,,,,,,,,,,,,,,,,UNMATCHED
1170,HILTON DR,,REYNOLDSBURG,OH,43068,39.962318,-82.7808648,060-003478,510,SINGLE_FAMILY,LIKELY_OWNER,CHHETRI SEELA,,1972,3,1,1,6,1,246200.00,4411.86,276900,08/21/2024,MATCHED
7088,BRIARCLIFF RD,,REYNOLDSBURG,OH,43068,39.9623363,-82.8096712,060-004650,510,SINGLE_FAMILY,LIKELY_OWNER,SMITH JULIUS V III,,1973,4,1,1,8,1,260200.00,4662.72,245000,10/23/2020,MATCHED
1204,ROUNDELAY RD E,,REYNOLDSBURG,OH,43068,39.9583915,-82.8079414,,,,,,,,,,,,,,,,,UNMATCHED
1079,HILTON DR,,REYNOLDSBURG,OH,43068,39.9641624,-82.7812701,060-003488,510,SINGLE_FAMILY,LIKELY_OWNER,PETERS DANIELLE,,1974,3,1,1,6,1,234900.00,4209.62,127500,06/07/2002,MATCHED
1409,HAFT DR,,REYNOLDSBURG,OH,43068,39.954266,-82.8069136,060-002112,510,SINGLE_FAMILY,LIKELY_OWNER,REAMAN CHRISTOPHER,,1958,3,2,0,6,1,184600.00,3308.5,235000,07/01/2022,MATCHED
8033,JONSON DR,,REYNOLDSBURG,OH,43068,39.9617347,-82.7845427,060-003633,510,SINGLE_FAMILY,LIKELY_OWNER,TRIPODI PATRICIA L TR,,1975,3,1,1,6,1,216100.00,3872.74,0,03/06/2009,MATCHED
1020,PEGGYS CV,,REYNOLDSBURG,OH,43068,39.9634987,-82.8074333,,,,,,,,,,,,,,,,,UNMATCHED
385,SERANADE ST,,REYNOLDSBURG,OH,43068,39.9731546,-82.8315736,060-005438,510,SINGLE_FAMILY,OWNER_OCCUPIED,HIEBER BRUCE D TR,Y,1980,3,1,1,7,1,261400.00,4183,0,07/18/2017,MATCHED
6680,ROCKY DEN RD,,REYNOLDSBURG,OH,43068,39.9658523,-82.8209223,060-003264,510,SINGLE_FAMILY,LIKELY_OWNER,NEWSOM ALYSON PAIGE,,1961,3,2,0,6,1,213200.00,3821.02,165000,05/16/2019,MATCHED
7393,WOLLAM AVE,,REYNOLDSBURG,OH,43068,39.9614799,-82.8017799,060-000514,510,SINGLE_FAMILY,OWNER_OCCUPIED,NEWKIRK TIMOTHY R,Y,1956,3,1,0,5,1,171200.00,2566.12,0,06/15/1979,MATCHED
6401,TIMBERMILL WAY,,REYNOLDSBURG,OH,43068,39.9758802,-82.8303814,,,,,,,,,,,,,,,,,UNMATCHED
406,KNOB AVE,,REYNOLDSBURG,OH,43068,39.9725038,-82.8274869,060-005490,510,SINGLE_FAMILY,LIKELY_OWNER,HELM ANTONIO L,,1980,4,2,1,8,1,288500.00,5170.12,164900,08/07/2015,MATCHED
1131,TWILIGHT DR,,REYNOLDSBURG,OH,43068,39.9591221,-82.8147207,060-004787,510,SINGLE_FAMILY,LIKELY_OWNER,KEANE HEATHER,,1972,3,2,1,7,1,233100.00,4177.36,168200,04/12/2018,MATCHED
7082,TOMAHAWK TRL,,REYNOLDSBURG,OH,43068,39.9770228,-82.813052,,,,,,,,,,,,,,,,,UNMATCHED
1197,NOCTURNE RD E,,REYNOLDSBURG,OH,43068,39.9582815,-82.8094779,,,,,,,,,,,,,,,,,UNMATCHED
7068,GOLDING DR,,REYNOLDSBURG,OH,43068,39.953919,-82.8082577,060-002106,510,SINGLE_FAMILY,OWNER_OCCUPIED,MARSHBANK LYNDA C,Y,1957,3,2,0,7,1,187600.00,2860,0,09/14/2005,MATCHED
6617,ROSETREE DR,,REYNOLDSBURG,OH,43068,39.9738913,-82.8242742,060-004212,510,SINGLE_FAMILY,LIKELY_OWNER,KREITZBURG BRIAN R TR,,1977,3,1,1,7,1,230900.00,4137.94,0,08/13/2013,MATCHED
6984,ARDELLE DR,,REYNOLDSBURG,OH,43068,39.9589104,-82.8117754,060-002858,510,SINGLE_FAMILY,LIKELY_OWNER,STEWART LEONARD M JR,,1965,4,1,1,8,1,266900.00,4783.06,134400,10/25/2013,MATCHED
147,CAMBRIDGE CT,,REYNOLDSBURG,OH,43068,39.9578281,-82.7915492,,,,,,,,,,,,,,,,,UNMATCHED
6500,OLD CHURCH WAY,,REYNOLDSBURG,OH,43068,39.9779824,-82.8280756,,,,,,,,,,,,,,,,,UNMATCHED
7800,PRIESTLEY DR,,REYNOLDSBURG,OH,43068,39.9672787,-82.7919595,060-008308,510,SINGLE_FAMILY,LIKELY_OWNER,FARANATO JOHN R,,1998,3,2,1,6,1,279000.00,4999.64,232000,10/14/2016,MATCHED
6510,OLDE MILL RUN,,REYNOLDSBURG,OH,43068,39.9651449,-82.8253464,060-003379,510,SINGLE_FAMILY,OWNER_OCCUPIED,OCKOVIC JOHN J,Y,1962,3,2,0,6,1,214800.00,3347.94,95000,12/03/1996,MATCHED
7760,JORDAN XING,,REYNOLDSBURG,OH,43068,39.9649695,-82.7926919,,,,,,,,,,,,,,,,,UNMATCHED
1095,HILTON DR,,REYNOLDSBURG,OH,43068,39.9638217,-82.7812687,060-003491,510,SINGLE_FAMILY,LIKELY_OWNER,WADE JENA L,,1971,4,2,1,8,1,280000.00,5017.54,187500,04/20/2018,MATCHED
6505,OLDE MILL RUN,,REYNOLDSBURG,OH,43068,39.9647527,-82.8255083,060-003403,510,SINGLE_FAMILY,LIKELY_OWNER,POLINKO BRUCE A,,1962,3,1,1,7,1,205000.00,3674.08,0,11/07/2012,MATCHED
7412,BROADWYN DR,,REYNOLDSBURG,OH,43068,39.954125,-82.799613,060-000318,520,TWO_FAMILY,LIKELY_RENTAL,K AND K SHARROCK PROPERTIES LLC,,1956,4,2,0,10,1,166900.00,3063.06,0,02/27/2017,MATCHED
6623,GLACIER AVE,,REYNOLDSBURG,OH,43068,39.9696112,-82.823323,060-005289,510,SINGLE_FAMILY,LIKELY_OWNER,KOHLER SUZANNE J,,1977,4,2,1,6,1,235100.00,4213.2,0,02/06/2020,MATCHED
1031,TIFFANY DR,,REYNOLDSBURG,OH,43068,39.9614093,-82.8160095,060-004739,510,SINGLE_FAMILY,LIKELY_OWNER,LEE AMMIE M,,1973,4,2,1,7,1,297100.00,5324.22,135000,06/08/2007,MATCHED
1104,NOCTURNE RD E,,REYNOLDSBURG,OH,43068,39.9603156,-82.8089131,,,,,,,,,,,,,,,,,UNMATCHED
6738,TERRY DR,,REYNOLDSBURG,OH,43068,39.9546153,-82.8173653,060-003247,510,SINGLE_FAMILY,LIKELY_RENTAL,VB ELEVEN LLC,,1960,3,2,0,6,1,184200.00,3380.8,20974000,11/19/2024,MATCHED
7024,PRIOR PL,,REYNOLDSBURG,OH,43068,39.9621426,-82.8112739,060-004943,510,SINGLE_FAMILY,LIKELY_OWNER,WISE JAMES M,,1975,4,2,1,8,1,249900.00,4478.42,135000,05/20/2009,MATCHED
6618,FUSILIER AVE,,REYNOLDSBURG,OH,43068,39.9708425,-82.8235267,060-005379,510,SINGLE_FAMILY,OWNER_OCCUPIED,PRICE CHARLES V,Y,1978,4,3,0,8,1,247100.00,3926.5,0,07/02/2010,MATCHED
1274,FLETCHER DR,,REYNOLDSBURG,OH,43068,39.9600232,-82.7820956,060-003589,510,SINGLE_FAMILY,LIKELY_RENTAL,VORHEES VICKI R,,1971,3,1,1,6,1,210600.00,3865.26,0,04/15/2019,MATCHED
237,BRANTWOOD CT,,REYNOLDSBURG,OH,43068,39.9765667,-82.8292005,060-006630,510,SINGLE_FAMILY,LIKELY_OWNER,KHAREL TIKA,,1984,4,3,1,8,1,314200.00,5630.42,310000,09/28/2021,MATCHED
980,RUSKIN DR,,REYNOLDSBURG,OH,43068,39.9658611,-82.7841315,060-003749,510,SINGLE_FAMILY,LIKELY_OWNER,WHITE JEANETTE K,,1980,3,2,1,6,1,263700.00,4725.72,128100,12/30/2004,MATCHED
7037,NOCTURNE RD N,,REYNOLDSBURG,OH,43068,39.9627215,-82.8111548,,,,,,,,,,,,,,,,,UNMATCHED
1270,ADDISON DR,,REYNOLDSBURG,OH,43068,39.9598946,-82.7847925,060-004151,510,SINGLE_FAMILY,UNKNOWN,FRANKLIN CHARMAYNE,,1977,3,1,1,6,1,224100.00,4016.08,114900,01/05/2011,MATCHED
1020,MATTERHORN DR,,REYNOLDSBURG,OH,43068,39.9618962,-82.8164648,060-004767,510,SINGLE_FAMILY,OWNER_OCCUPIED,STEARNS PRESTON N,Y,1973,3,2,1,7,1,267900.00,4299.22,0,03/31/2025,MATCHED
6481,HILLTOP AVE,,REYNOLDSBURG,OH,43068,39.9711418,-82.8273382,060-005525,510,SINGLE_FAMILY,LIKELY_OWNER,LYONS CRAIG B,,1979,4,2,1,8,1,248900.00,4460.52,137000,09/27/1999,MATCHED
442,HUNT VALLEY DR,,REYNOLDSBURG,OH,43068,39.9727106,-82.8232027,060-005270,510,SINGLE_FAMILY,LIKELY_OWNER,BAKER STACIE A,,1977,4,2,1,8,1,284200.00,5092.82,224000,09/04/2019,MATCHED
7122,SHAWNEE WAY,,REYNOLDSBURG,OH,43068,39.9744832,-82.8118355,,,,,,,,,,,,,,,,,UNMATCHED
6477,TIMBERMILL WAY,,REYNOLDSBURG,OH,43068,39.9757386,-82.8283536,,,,,,,,,,,,,,,,,UNMATCHED
6893,STARFIRE DR,,REYNOLDSBURG,OH,43068,39.9620293,-82.814048,060-004836,510,SINGLE_FAMILY,LIKELY_OWNER,LIVINGSTON TAMARA S,,1976,3,2,0,7,1,237000.00,4247,137100,02/29/2012,MATCHED
7082,WHITE BUTTERFLY LN,,REYNOLDSBURG,OH,43068,39.9647163,-82.8099262,060-005088,510,SINGLE_FAMILY,LIKELY_OWNER,CROLEY SEAN ROBERT,,1976,5,2,1,9,1,306500.00,5492.7,383211,03/27/2025,MATCHED
916,HILTON DR,,REYNOLDSBURG,OH,43068,39.9677227,-82.7805749,060-003805,510,SINGLE_FAMILY,LIKELY_OWNER,SHANEYFELT EMILY H,,1977,4,2,1,8,1,267800.00,4799.44,210000,06/11/2021,MATCHED
1253,WHITE BIRCH CT,,REYNOLDSBURG,OH,43068,39.9572201,-82.8155495,,,,,,,,,,,,,,,,,UNMATCHED
6443,OLD CHURCH WAY,,REYNOLDSBURG,OH,43068,39.9776501,-82.8296557,,,,,,,,,,,,,,,,,UNMATCHED
7969,PRIESTLEY DR,,REYNOLDSBURG,OH,43068,39.9646617,-82.7870649,060-008421,510,SINGLE_FAMILY,LIKELY_OWNER,KERSHAW DARRYL L,,1999,3,2,1,7,1,316200.00,5666.26,0,08/09/2017,MATCHED
923,SANDROCK AVE,,REYNOLDSBURG,OH,43068,39.9669985,-82.7884361,060-008596,510,SINGLE_FAMILY,OWNER_OCCUPIED,LINDSAY ELIZABETH A,Y,2001,3,2,0,5,1,269200.00,4322.26,199718,01/08/2002,MATCHED
6933,STARFIRE DR,,REYNOLDSBURG,OH,43068,39.9593063,-82.8134114,060-004670,510,SINGLE_FAMILY,UNKNOWN,HICKS GEORGE A JR,,1969,4,2,1,8,1,259900.00,4657.64,0,02/27/1995,MATCHED
1114,ROUNDELAY RD E,,REYNOLDSBURG,OH,43068,39.9602382,-82.8078555,,,,,,,,,,,,,,,,,UNMATCHED
6858,ROUNDELAY RD N,,REYNOLDSBURG,OH,43068,39.964785,-82.8161524,,,,,,,,,,,,,,,,,UNMATCHED
1175,HILLRIDGE RD,,REYNOLDSBURG,OH,43068,39.9595254,-82.8005531,060-000468,510,SINGLE_FAMILY,LIKELY_OWNER,ALLTON DAVID H,,1955,3,1,0,6,1,181700.00,3256.3,95000,07/11/2002,MATCHED
7487,E MAIN ST,,REYNOLDSBURG,OH,43068,39.9551977,-82.798008,060-000198,510,SINGLE_FAMILY,LIKELY_OWNER,MADRID MAXIMILIAN,,1908,3,1,1,6,1,269700.00,4949.56,205000,09/14/2021,MATCHED
904,HILTON DR,,REYNOLDSBURG,OH,43068,39.9679189,-82.7806128,060-003806,510,SINGLE_FAMILY,LIKELY_OWNER,HARTGE FRANCIS J,,1978,4,2,1,8,1,286500.00,5134.3,102900,03/27/1992,MATCHED
6818,N BURGUNDY PL,,REYNOLDSBURG,OH,43068,39.9576027,-82.816047,,,,,,,,,,,,,,,,,UNMATCHED
8146,REYNOLDSWOOD DR,,REYNOLDSBURG,OH,43068,39.9740622,-82.7819841,061-000015,510,SINGLE_FAMILY,LIKELY_OWNER,CUNNINGHAM DAVID,,2005,4,2,1,8,1,361600.00,7696.96,265000,02/12/2019,MATCHED
1416,JACKSON AVE,,REYNOLDSBURG,OH,43068,39.9550146,-82.8000226,060-000219,499,COMMERCIAL,LIKELY_RENTAL,OLDE REYNOLDSBURG CHURCH LLC,,,0,0,0,0,0,280000.00,12418.82,0,02/04/2025,MATCHED
155,CAMBRIDGE CT,,REYNOLDSBURG,OH,43068,39.9583485,-82.7903515,,,,,,,,,,,,,,,,,UNMATCHED
6591,RED FOX RD,,REYNOLDSBURG,OH,43068,39.9637137,-82.8230213,060-003311,510,SINGLE_FAMILY,LIKELY_RENTAL,PRIBISH RAYMOND E TR,,1961,3,1,0,7,1,185100.00,3397.06,0,01/30/2007,MATCHED
